distance_km,city_share_pct,avg_speed_city,avg_speed_hwy,ac_on,persons_in_car,tire_pressure_bar,outside_temp_c,fuel_used_l
371.9,99.7,40.3,112.0,0,2,2.2,38.4,39.36
612.6,22.7,18.3,121.7,0,4,2.2,3.2,55.75
610.6,45.0,24.1,119.8,0,5,2.0,-8.5,61.17
12.8,61.8,29.8,125.6,0,3,2.0,2.7,1.39
350.6,93.2,29.2,104.7,1,2,2.25,11.0,38.61
304.0,11.6,32.3,120.9,0,3,2.0,-5.2,26.13
626.6,37.6,45.0,111.4,0,3,2.2,10.9,57.07
143.5,85.3,33.0,103.1,1,2,2.2,6.8,15.29
193.7,66.8,21.4,113.2,0,5,2.25,4.0,20.79
124.3,16.6,21.5,93.1,0,4,2.2,6.2,10.74
509.1,62.7,28.7,107.2,0,4,2.25,-4.9,52.42
388.4,38.1,30.5,121.8,0,1,2.25,4.2,34.91
150.6,11.8,21.3,97.0,1,4,2.0,11.4,13.61
282.2,87.6,48.3,87.7,0,3,2.0,13.5,29.5
649.2,66.0,33.9,127.1,0,5,2.0,7.2,67.05
143.6,52.1,20.9,106.7,1,1,2.2,10.8,13.78
191.1,22.3,36.3,123.1,1,4,1.8,-0.3,18.69
99.2,79.7,19.6,126.2,0,3,2.2,23.8,10.11
469.3,83.1,33.7,91.2,1,4,2.2,29.4,52.54
635.3,19.5,47.8,108.1,0,2,2.2,9.8,53.91
26.3,46.2,40.5,90.0,1,4,2.25,15.8,2.49
665.9,71.2,33.4,103.5,1,1,2.2,12.4,67.48
489.0,58.0,38.7,100.8,0,1,2.0,-9.4,46.64
594.1,27.6,38.7,92.3,0,2,2.2,-1.9,53.06
435.1,17.4,20.1,121.9,1,3,1.8,-3.5,41.15
209.4,91.6,44.5,111.2,1,1,2.0,26.6,22.19
348.9,46.1,31.8,118.5,0,3,2.2,14.1,32.66
559.5,28.0,42.4,113.4,1,2,2.2,38.8,50.67
231.7,89.7,42.7,122.6,1,5,1.8,15.5,27.91
62.3,29.2,20.2,103.0,1,2,2.25,-7.6,5.93
656.5,36.1,46.7,96.5,1,1,2.2,-4.0,61.91
19.6,93.6,37.1,114.5,0,2,2.0,30.2,1.76
457.7,47.7,47.6,112.5,1,1,2.2,-5.3,44.4
123.6,83.0,21.8,100.0,0,4,1.8,17.5,13.67
389.5,87.7,31.9,85.4,1,2,2.25,-6.4,43.6
74.5,88.9,39.8,101.1,1,2,2.25,38.6,8.23
646.3,24.1,45.4,91.8,1,2,2.0,5.0,57.93
574.5,88.9,45.8,119.7,0,3,1.8,7.1,62.21
409.9,88.1,23.9,92.2,0,5,2.25,5.4,45.14
398.4,29.6,27.1,96.4,0,1,2.2,9.7,34.22
278.4,29.5,30.7,106.5,0,2,1.8,22.3,25.02
130.5,58.6,28.6,127.1,0,2,2.25,25.2,12.56
354.5,77.0,38.4,93.5,0,2,2.25,6.2,35.36
374.4,20.1,40.0,114.9,0,5,2.25,-6.3,34.8
654.2,5.2,42.9,104.5,0,1,1.8,-3.8,55.42
481.0,76.7,28.1,114.4,1,3,1.8,11.6,52.94
225.7,22.5,30.7,114.4,0,2,2.2,11.0,19.13
169.5,21.5,33.3,116.5,1,4,2.2,14.6,15.32
240.3,36.4,48.4,101.1,1,2,2.0,18.3,22.07
342.0,17.5,39.2,85.3,1,2,1.8,25.4,30.86
282.7,32.9,39.7,93.5,1,1,2.25,12.5,25.24
623.9,83.0,19.0,123.0,1,5,2.25,17.7,71.11
612.7,96.4,42.9,89.5,0,4,2.0,7.5,67.6
98.4,12.8,40.1,107.0,1,2,2.2,34.0,8.18
307.8,57.8,49.6,119.7,1,1,2.0,-3.9,30.63
225.0,87.7,38.5,88.9,1,3,2.0,16.8,24.64
472.8,46.2,37.2,126.3,1,1,1.8,10.3,45.75
204.3,11.1,34.4,117.1,0,4,1.8,3.2,18.28
241.6,88.2,19.9,103.2,0,5,2.0,31.3,26.42
113.5,34.7,44.2,96.3,0,3,2.2,-9.6,10.75
346.2,86.7,42.1,93.8,0,4,2.0,23.3,37.32
228.9,65.8,23.4,103.4,1,3,2.2,17.2,23.88
96.7,94.6,49.2,89.8,0,5,2.2,10.3,10.78
510.0,39.4,36.4,115.7,1,5,1.8,8.5,52.23
454.9,94.2,18.8,87.8,1,1,2.0,39.3,48.66
454.0,91.5,24.5,104.1,0,5,2.0,25.9,50.25
470.8,94.7,42.1,95.1,0,1,2.2,-0.4,49.21
489.8,86.1,46.5,87.1,1,3,2.0,-8.1,55.77
653.4,29.9,25.3,89.0,0,2,2.25,30.9,56.96
71.8,43.1,26.8,104.0,1,3,1.8,30.3,6.97
418.9,37.1,30.5,106.8,1,5,2.0,-1.8,42.64
646.8,58.7,42.3,112.0,0,4,2.25,34.8,64.18
374.4,33.6,33.9,94.8,1,1,2.2,33.7,33.76
329.9,76.2,37.1,126.3,1,5,2.2,35.5,36.66
330.6,93.2,42.4,85.6,1,5,2.25,35.4,38.65
107.9,53.8,49.4,97.4,1,2,1.8,17.7,11.13
80.7,7.2,24.8,118.1,1,1,2.2,25.0,6.83
650.7,80.7,33.1,110.2,1,2,2.25,5.3,69.02
182.0,13.6,36.8,125.2,0,2,1.8,2.5,16.15
322.6,45.8,38.9,118.6,0,3,2.25,38.2,30.4
620.2,57.0,46.1,91.6,1,2,1.8,6.0,62.92
500.6,19.6,19.6,107.3,1,5,2.2,14.5,46.27
90.5,6.9,20.0,119.4,0,1,1.8,-5.5,7.55
565.9,82.8,28.6,101.6,1,4,2.25,17.8,63.31
98.7,86.0,35.4,113.0,0,2,2.0,24.5,10.15
369.7,80.9,26.9,129.0,0,4,2.0,7.9,39.23
186.9,83.2,18.4,123.4,1,5,2.0,39.3,21.12
492.0,15.5,44.7,88.4,0,1,2.0,1.7,41.39
596.0,76.1,23.7,118.2,1,1,1.8,30.5,62.41
645.0,80.2,47.0,123.8,0,1,1.8,37.7,64.95
542.3,12.1,30.7,95.3,0,4,2.2,-3.7,48.0
351.9,81.5,41.3,115.8,0,4,2.25,-8.1,38.61
578.1,75.4,24.0,114.8,1,1,1.8,17.8,60.95
417.3,33.7,19.6,85.4,0,3,2.0,11.6,37.81
53.2,73.8,20.5,112.7,1,3,1.8,7.0,5.71
133.8,31.4,44.3,130.0,1,5,2.25,-4.8,13.23
335.2,92.5,18.4,88.9,0,5,2.25,-1.3,38.49
116.6,11.5,19.7,107.3,0,5,2.0,30.4,10.3
119.4,92.6,34.5,119.9,1,2,2.2,-0.1,13.35
476.5,95.3,20.0,129.8,1,3,2.2,-0.2,55.53
356.5,11.9,48.2,128.3,0,5,2.0,1.8,31.97
617.6,53.6,48.8,97.3,1,4,2.0,29.1,63.19
139.8,14.5,23.3,89.8,1,5,2.25,33.4,12.77
541.5,53.3,37.8,85.5,0,1,2.0,26.6,49.42
482.7,59.5,43.2,88.9,0,3,1.8,0.4,49.94
445.2,76.8,28.3,115.6,0,5,2.25,19.7,47.62
520.9,37.8,34.0,86.9,0,2,2.0,7.9,46.44
501.0,83.5,21.2,97.4,1,5,2.25,5.6,57.22
69.9,39.3,19.6,99.6,0,1,1.8,16.4,6.41
523.7,49.6,32.5,85.1,0,4,2.25,0.5,52.09
389.0,85.6,40.5,127.4,1,4,1.8,-6.7,46.29
315.8,86.0,30.2,89.7,0,5,2.25,22.3,34.62
662.8,73.5,21.1,115.2,1,2,2.25,-4.9,71.3
186.9,42.9,33.4,106.6,0,5,2.2,24.4,18.14
385.3,44.2,41.3,109.9,0,1,1.8,30.2,35.13
42.1,54.3,32.0,87.0,0,2,2.0,5.0,3.93
314.0,67.2,22.7,125.7,0,5,2.0,-7.0,33.68
152.2,70.0,27.6,93.8,0,2,2.0,33.6,15.09
363.6,5.2,45.9,95.9,0,2,2.2,14.3,29.42
645.9,32.4,25.6,128.7,1,3,2.2,1.2,62.44
575.1,74.4,27.1,127.7,0,5,1.8,10.8,62.74
68.4,66.8,42.4,125.7,0,3,1.8,19.8,6.78
532.7,77.9,48.3,86.4,1,1,2.2,-9.1,56.33
138.7,75.3,44.6,101.8,0,5,1.8,28.3,15.36
104.9,49.1,38.1,97.6,0,2,2.0,9.7,9.38
418.7,6.6,47.5,88.3,1,4,2.25,10.8,36.23
638.2,40.2,29.4,118.9,1,4,1.8,39.9,64.45
493.9,30.9,26.2,121.7,0,5,2.2,-0.4,47.4
19.4,60.8,49.7,99.6,0,1,2.25,16.4,1.98
357.1,95.9,30.5,118.9,0,1,2.2,-5.4,37.43
117.2,38.4,22.1,107.8,1,1,2.2,6.0,10.62
469.0,87.3,26.2,91.2,1,3,2.0,10.9,51.99
362.1,46.9,35.5,114.0,0,2,2.25,22.5,33.07
437.1,46.3,40.1,106.8,0,4,2.0,34.1,41.66
433.3,95.3,24.8,114.0,0,5,2.25,34.8,48.58
458.7,97.5,31.9,117.3,1,1,2.25,13.4,49.67
615.7,66.4,31.5,109.4,1,1,2.25,22.6,61.08
139.0,72.2,41.2,116.3,0,1,2.25,-7.1,13.89
123.9,89.5,45.4,98.0,1,2,2.25,28.5,13.35
565.7,52.6,39.1,95.2,1,1,2.0,31.7,54.42
475.2,50.5,24.4,127.1,0,2,2.0,11.3,44.04
403.4,31.6,43.7,116.5,0,5,2.2,35.5,37.55
612.6,54.6,43.1,123.7,0,4,2.0,-7.4,61.98
290.6,45.3,19.3,95.9,1,4,2.0,-5.4,29.68
40.9,52.6,28.0,125.5,0,3,2.2,-3.7,3.97
539.2,33.4,31.3,103.2,0,3,2.0,32.5,48.53
690.5,56.3,39.9,117.7,0,3,2.0,37.1,66.48
135.0,22.9,25.2,94.5,0,2,1.8,21.4,11.77
487.6,56.7,47.5,121.0,1,3,2.0,39.1,49.31
662.1,63.8,19.2,90.1,0,5,2.0,25.4,68.14
642.4,17.3,22.4,97.0,0,2,2.2,28.1,53.84
56.2,21.2,19.9,88.4,0,5,2.2,24.3,5.11
177.9,79.9,23.9,98.5,1,3,2.0,34.1,19.11
168.7,51.5,42.8,116.8,0,5,2.0,-9.3,17.28
681.8,41.0,44.8,125.7,1,4,1.8,14.4,68.85
66.3,46.6,38.8,88.4,1,2,1.8,12.2,6.81
290.5,10.4,22.5,127.0,0,2,2.0,23.6,23.94
360.1,5.6,38.2,126.4,1,4,2.0,33.7,31.08
656.0,98.7,45.9,112.7,0,1,2.2,9.4,67.25
356.9,28.7,24.5,102.9,1,4,1.8,-2.4,35.83
466.1,50.9,26.7,109.3,1,5,2.0,9.4,48.23
228.2,21.8,40.8,122.8,0,5,2.0,4.1,21.37
286.1,15.4,47.4,119.8,0,1,1.8,19.3,24.31
456.5,61.2,41.0,110.7,0,1,2.2,16.4,42.67
341.6,7.2,45.3,105.0,1,3,1.8,25.7,30.28
400.5,32.8,43.9,128.8,1,3,2.25,-8.9,38.52
159.3,46.3,29.5,113.5,0,4,2.25,-2.9,15.73
50.8,18.3,42.3,91.8,1,4,2.25,29.2,4.56
580.9,47.2,25.4,91.8,0,4,2.0,39.6,55.4
656.8,38.5,31.6,122.5,0,2,2.25,13.7,58.77
607.6,74.2,27.8,114.1,0,4,2.25,31.8,63.04
151.5,91.8,35.8,95.5,1,1,2.25,-1.9,16.39
211.0,5.5,46.3,121.3,0,4,2.2,33.8,17.66
534.8,10.7,44.2,116.6,1,1,1.8,32.2,46.23
314.4,78.8,40.4,93.5,1,2,2.2,24.8,33.39
62.8,44.5,28.8,129.9,0,5,2.0,-6.5,6.36
324.1,81.4,36.8,115.2,0,3,2.0,22.1,33.25
22.6,74.8,27.8,129.8,1,4,2.25,21.0,2.76
271.4,56.9,24.1,107.8,1,4,2.2,31.5,27.85
241.8,82.7,41.9,112.3,0,1,2.2,7.4,24.14
504.0,99.8,39.6,99.4,1,2,2.25,11.8,56.49
482.8,96.2,18.3,123.0,0,4,2.0,36.3,53.26
330.6,14.7,34.0,93.7,1,2,1.8,39.7,29.64
672.2,57.0,35.6,92.9,1,1,1.8,33.4,66.77
635.7,50.9,21.7,112.9,1,2,2.25,38.7,61.85
449.2,73.5,33.2,109.3,1,2,2.25,4.9,48.19
28.7,63.9,27.7,118.2,1,1,2.25,32.3,3.01
604.4,48.3,36.1,100.4,0,2,2.2,-6.0,57.21
438.7,96.8,42.9,112.4,1,1,2.25,28.9,47.14
145.8,5.8,25.1,101.6,0,4,2.2,16.9,12.28
622.8,62.6,49.6,91.7,0,1,2.0,16.2,58.11
198.9,67.1,32.5,107.5,0,1,2.25,38.1,19.12
291.5,37.2,35.1,94.7,1,3,2.25,16.6,27.94
373.1,70.8,36.2,123.4,0,1,2.25,29.0,35.95
62.5,78.9,47.8,112.2,1,5,1.8,4.8,7.22
39.6,58.7,25.2,90.7,1,4,2.0,20.4,4.32
443.5,60.2,25.0,98.3,0,3,1.8,16.0,44.58
38.5,94.6,23.6,110.9,0,4,2.25,6.6,4.12
392.0,41.1,28.5,99.0,1,4,2.25,21.8,38.42
280.0,48.1,38.4,95.6,1,3,2.2,-2.8,28.54
208.6,57.0,24.6,121.7,0,4,1.8,33.9,21.44
80.3,30.2,44.3,113.9,1,4,1.8,-10.0,8.0
394.6,53.9,49.1,113.8,1,2,2.25,21.8,38.72
655.1,40.4,35.2,108.2,0,4,1.8,-0.0,65.4
358.4,70.8,30.0,125.5,1,1,1.8,-7.5,38.4
599.3,64.2,43.1,102.1,1,2,2.25,-7.1,62.73
565.9,20.6,40.8,110.4,0,4,2.25,-1.0,51.31
386.5,52.3,36.4,115.0,1,4,2.25,36.8,39.05
399.0,10.8,36.9,127.3,1,4,1.8,-3.2,37.62
410.9,97.2,32.2,95.4,0,5,2.0,20.4,46.18
207.4,20.8,45.4,112.9,0,2,2.0,-8.6,18.31
608.1,27.6,37.1,124.1,1,2,2.2,24.9,55.03
48.7,54.3,25.6,104.5,0,4,2.0,12.1,4.81
60.7,71.7,18.1,94.0,0,1,2.0,-0.3,5.76
94.2,96.1,48.2,110.0,0,4,2.25,21.4,10.32
461.6,15.1,18.2,98.8,1,5,2.2,35.4,42.39
106.7,95.9,33.7,112.1,0,5,2.25,26.1,11.9
549.0,56.4,32.6,123.3,0,5,1.8,6.6,57.01
643.6,60.9,32.8,98.7,1,5,1.8,13.8,70.71
698.6,83.6,23.7,116.0,1,5,2.2,14.7,79.8
593.0,40.6,41.2,91.1,0,2,1.8,5.2,54.94
500.1,51.5,49.2,86.6,0,2,2.25,34.9,46.46
421.0,45.8,45.2,93.4,1,2,2.0,30.4,40.55
548.0,58.0,28.0,128.6,0,1,2.2,2.2,52.4
554.4,41.8,43.2,87.0,0,4,2.2,-5.7,53.67
338.7,17.1,44.7,119.1,1,5,2.2,13.9,31.14
654.9,26.1,20.2,119.7,1,4,2.2,22.1,61.25
546.6,37.7,26.5,112.9,1,3,1.8,-1.3,54.87
63.2,81.4,46.8,129.6,1,2,1.8,32.6,6.8
360.4,25.6,48.1,102.6,1,4,2.0,1.9,34.72
129.2,39.8,28.1,121.4,0,2,2.25,39.6,11.75
216.4,69.9,24.9,122.3,1,5,2.0,1.1,24.62
446.2,21.7,37.6,87.3,0,3,1.8,2.3,41.03
629.0,86.0,32.3,114.8,0,2,2.0,2.8,66.53
275.1,9.4,34.0,111.3,0,4,2.2,14.6,23.3
187.5,21.3,28.5,115.3,0,2,2.2,13.2,16.09
238.3,74.6,39.7,95.2,0,4,2.25,-1.9,25.29
682.9,87.1,42.9,110.1,1,3,2.2,25.3,75.38
531.6,98.8,41.8,110.7,1,1,2.25,-9.3,59.44
678.2,96.0,18.4,87.0,1,5,2.25,12.0,80.14
660.7,9.1,22.1,121.7,0,3,2.0,22.8,55.16
16.8,40.7,19.4,88.5,0,3,2.0,22.4,1.64
366.7,38.2,19.4,104.8,0,5,2.25,15.0,34.88
480.4,16.0,36.3,106.0,1,5,2.25,-5.5,45.13
500.6,41.0,29.4,129.0,1,1,1.8,27.9,47.68
633.0,19.8,42.6,94.8,1,1,2.2,37.4,54.54
459.8,46.0,32.1,98.6,1,2,1.8,5.3,45.51
57.6,25.8,23.4,125.1,0,4,2.0,3.5,5.49
440.0,79.7,28.8,123.8,0,4,2.25,24.0,46.44
464.3,59.5,18.2,98.0,1,3,2.0,-1.1,48.81
563.6,8.2,32.4,95.6,1,2,2.0,19.1,47.82
57.4,52.2,27.6,127.5,0,2,2.25,-3.8,5.31
549.3,34.4,25.8,91.4,1,1,1.8,39.2,51.07
277.8,28.6,39.4,93.1,0,5,2.0,-3.6,26.23
94.3,84.3,34.8,108.1,1,3,1.8,10.9,10.64
207.8,99.3,21.4,105.5,1,1,2.25,2.4,23.09
668.8,68.5,25.5,111.1,0,4,2.25,4.7,70.59
187.3,49.7,44.2,101.0,0,3,2.25,-3.4,18.33
699.2,53.9,24.2,85.8,0,4,2.25,-0.8,70.44
284.1,85.1,37.5,126.7,0,1,2.2,-0.8,28.99
523.3,90.6,48.0,91.9,0,3,2.25,33.8,55.26
180.7,32.1,39.3,106.8,0,2,2.2,7.3,15.85
247.4,35.5,20.7,115.5,1,2,2.25,38.3,23.1
432.2,93.0,34.4,116.2,0,4,1.8,26.9,48.26
679.6,91.5,42.2,113.4,1,1,2.0,9.9,72.66
280.3,85.3,47.1,91.0,0,3,2.2,4.7,30.43
638.7,86.1,18.9,97.4,0,2,1.8,1.8,68.9
448.8,28.1,26.4,102.5,0,4,2.0,10.2,40.36
636.9,7.3,45.7,115.7,1,1,1.8,29.8,54.72
316.1,18.0,32.6,121.2,0,5,2.0,-3.8,29.01
650.1,92.6,19.0,116.7,0,5,1.8,22.8,74.57
465.5,77.1,29.5,99.8,0,2,2.2,28.7,46.18
141.6,66.3,29.7,110.9,1,5,2.2,14.0,15.43
393.7,30.5,48.8,125.1,0,4,1.8,3.4,37.72
159.0,48.2,21.5,129.3,0,2,2.0,17.8,14.56
336.6,35.8,31.5,124.2,0,3,1.8,25.2,31.36
584.6,47.6,33.0,93.6,1,4,2.0,31.4,58.66
66.3,20.4,25.6,87.9,1,1,1.8,21.5,6.07
295.3,76.5,42.4,128.7,0,1,2.2,3.5,29.42
436.0,94.7,26.2,120.4,1,2,2.0,39.1,48.14
351.6,19.5,45.6,99.1,1,1,2.25,26.3,30.58
53.5,66.9,22.9,122.8,0,2,2.2,-2.3,5.64
114.6,52.8,42.0,129.7,1,4,1.8,11.2,12.24
440.7,71.1,31.3,112.5,1,5,2.0,16.6,48.61
415.7,43.0,26.1,105.8,1,4,2.2,29.0,40.85
509.7,14.4,39.4,128.7,1,4,2.0,4.8,47.26
303.4,15.6,48.6,97.3,1,4,2.25,21.8,27.62
204.2,42.2,37.3,92.3,1,5,1.8,-0.1,21.97
563.0,12.1,22.2,100.4,0,3,2.25,22.5,47.19
170.7,23.5,25.3,89.2,1,2,2.0,22.8,15.04
135.8,22.6,21.4,114.6,1,4,2.0,37.9,12.56
504.5,86.9,46.4,99.2,1,5,2.25,24.8,58.32
481.7,40.2,19.5,108.0,0,4,2.0,-0.0,46.26
535.8,60.5,40.7,123.4,0,3,2.2,-0.2,54.15
153.2,78.4,49.7,119.1,0,2,2.0,25.3,15.53
294.5,29.1,48.0,102.6,0,2,2.25,30.1,25.36
172.4,39.1,19.1,102.8,1,3,2.2,-8.7,17.02
168.5,61.1,25.8,86.7,0,2,2.25,37.3,16.09
250.4,17.7,25.2,109.3,1,3,1.8,-6.1,23.74
481.1,42.1,26.2,93.7,0,4,2.2,35.4,45.13
186.6,37.0,48.4,97.8,1,1,1.8,6.6,17.82
595.7,8.8,21.6,108.3,1,1,2.0,38.6,49.65
311.8,77.2,21.6,118.1,0,5,2.0,31.7,33.5
559.5,74.2,44.8,128.7,1,5,2.2,38.5,62.08
344.1,28.8,27.0,103.9,1,3,2.25,23.6,31.64
354.6,99.7,47.3,102.0,1,4,2.0,33.9,41.63
598.8,33.0,40.9,124.9,0,4,1.8,-3.5,57.89
57.6,65.4,48.9,121.2,0,5,1.8,0.1,6.48
107.3,73.2,22.7,90.7,0,4,2.25,-3.5,11.5
450.5,20.2,21.9,124.1,1,3,1.8,20.3,41.54
367.8,38.6,40.0,128.5,1,4,1.8,33.3,37.1
569.3,42.6,33.4,117.4,0,5,2.0,9.0,54.94
684.2,64.1,44.3,111.0,1,4,2.0,25.0,72.19
27.7,5.4,32.1,85.0,0,1,2.25,28.8,2.0
65.7,38.0,37.9,127.6,1,5,2.0,-9.3,6.44
622.0,79.6,28.1,98.5,1,1,2.2,30.7,64.02
312.5,29.9,23.4,126.3,0,5,2.0,4.9,29.93
590.6,97.0,38.0,97.1,1,2,1.8,16.2,66.92
123.4,74.2,37.0,113.7,0,3,2.2,17.6,12.64
505.7,56.8,21.0,129.1,1,4,2.25,-7.3,53.54
46.4,70.6,31.6,115.3,0,5,2.0,27.6,4.65
508.2,62.8,36.1,119.0,1,5,2.0,22.8,54.54
38.3,34.3,45.7,90.9,1,5,2.2,26.3,3.76
361.2,51.5,36.3,92.4,1,3,2.0,-9.6,37.16
516.8,60.6,40.4,86.6,0,4,1.8,4.4,54.65
370.6,42.1,29.6,104.6,1,1,2.2,1.9,35.64
123.2,39.5,35.8,101.2,1,2,1.8,8.8,11.98
255.8,59.4,45.9,113.9,0,1,2.25,17.8,23.68
679.9,46.3,37.4,108.1,0,3,2.2,9.0,63.71
377.7,73.8,29.1,126.1,1,2,1.8,37.5,40.18
639.6,96.7,26.2,91.2,0,5,2.2,0.2,74.38
104.0,91.2,30.9,107.8,0,5,2.25,37.5,11.39
657.2,11.1,27.7,88.2,1,5,2.2,26.0,59.32
683.6,27.4,40.2,100.6,0,5,1.8,4.9,66.27
345.3,70.7,41.2,121.2,1,1,2.0,-3.4,36.1
672.6,63.4,49.5,97.8,0,4,2.2,17.8,67.8
648.2,67.5,19.8,89.7,1,4,2.0,26.0,69.26
175.5,37.1,19.0,119.6,1,3,2.0,21.2,16.73
233.2,35.0,26.8,96.5,1,3,2.25,-1.3,22.77
64.8,88.1,26.3,114.4,1,3,2.25,33.7,7.28
58.4,82.5,25.8,119.6,0,3,2.2,11.6,6.03
319.0,90.9,40.2,87.1,0,2,2.0,-1.9,33.81
405.4,51.6,36.0,100.6,0,2,2.25,2.7,39.05
275.8,78.0,46.6,122.4,0,5,1.8,10.7,30.21
388.3,69.5,18.2,109.6,0,1,2.25,-7.3,38.01
698.8,62.1,45.2,128.2,0,3,2.2,33.1,68.21
68.4,63.0,47.7,120.3,1,2,2.25,22.9,6.65
93.4,81.3,19.9,120.0,0,3,2.25,6.5,9.42
130.0,65.6,43.0,95.9,0,3,1.8,24.0,13.39
40.8,15.1,49.0,90.7,0,3,2.0,20.9,3.22
549.4,49.8,47.1,129.4,1,5,2.0,6.8,56.47
678.0,47.0,32.6,129.5,1,2,2.2,18.7,65.09
47.9,77.9,31.6,103.1,1,2,2.2,25.0,5.08
649.2,70.4,35.9,121.4,1,2,2.2,37.6,67.12
436.8,13.4,37.0,98.3,0,1,2.25,-2.0,36.44
609.9,26.9,28.4,129.5,1,3,2.0,15.6,56.3
169.5,79.7,47.3,88.3,0,4,2.25,-5.4,18.4
286.6,79.2,37.7,86.7,1,3,2.0,-2.8,31.84
539.0,27.7,35.7,98.5,1,1,2.2,8.6,48.02
590.7,62.4,26.3,129.6,1,4,2.0,15.5,62.03
687.4,83.9,32.7,99.2,1,4,2.25,17.7,77.18
543.6,77.0,25.9,119.3,0,3,2.2,37.6,55.31
198.3,84.7,22.0,115.9,0,3,2.2,0.1,21.38
160.7,42.9,41.9,100.0,1,4,2.25,-8.1,16.45
124.7,95.1,26.1,126.4,1,5,2.2,8.9,14.51
433.8,19.4,18.4,109.4,1,2,2.0,15.1,38.03
194.8,28.8,27.1,94.0,1,3,2.2,7.8,18.14
386.9,25.7,22.1,116.6,1,2,1.8,17.1,35.53
53.8,13.9,22.6,93.6,0,2,2.2,-3.9,4.33
356.8,12.6,48.7,122.7,1,2,2.0,33.0,30.7
343.8,82.0,29.0,127.9,0,5,2.25,22.8,37.04
80.4,77.0,27.2,124.6,1,3,2.2,31.6,8.63
17.2,17.3,24.0,86.0,1,5,1.8,-0.5,1.76
33.5,85.9,36.1,102.2,0,2,1.8,17.0,3.75
139.6,46.5,19.4,119.4,0,4,2.2,-4.1,13.77
347.2,68.9,47.6,115.6,0,4,1.8,10.8,36.29
666.6,16.2,32.4,112.2,1,1,1.8,5.0,58.53
420.5,30.4,19.5,87.0,0,4,2.2,37.9,37.95
272.4,74.6,49.8,119.8,1,5,2.0,37.7,30.05
222.2,42.7,40.3,90.1,0,2,1.8,7.1,20.81
130.7,31.9,39.9,89.9,1,2,1.8,13.1,12.04
444.0,89.2,37.3,113.1,0,5,2.0,35.3,49.15
339.2,31.7,39.8,92.4,1,5,2.2,30.5,32.62
60.7,60.9,38.1,104.1,0,2,2.0,24.1,5.99
159.8,19.3,48.1,123.0,0,3,2.25,13.2,13.94
295.3,63.5,40.0,106.6,1,1,2.0,22.6,29.14
84.5,13.6,35.1,110.4,1,5,2.2,24.8,7.41
499.7,95.3,25.6,108.0,0,1,2.0,38.7,50.89
537.8,85.8,25.0,100.2,1,4,2.25,18.3,60.28
86.1,81.7,38.6,111.7,1,1,1.8,3.7,9.32
61.1,41.7,42.3,123.8,0,1,2.0,-6.5,5.42
492.7,49.7,22.3,99.2,1,2,2.25,29.8,47.87
581.9,86.4,31.0,122.8,0,1,1.8,-9.4,61.38
188.2,90.9,47.6,126.2,1,4,2.2,33.9,21.45
357.4,8.6,48.1,85.2,1,4,2.0,-4.1,32.4
657.1,6.0,31.2,97.8,0,2,2.0,18.8,53.22
20.2,44.6,35.0,99.3,1,5,2.25,35.4,1.83
688.6,79.5,31.5,107.5,0,1,2.0,-5.1,69.46
43.6,34.7,36.8,98.3,1,1,1.8,-3.9,4.33
500.3,17.6,35.4,122.4,1,4,1.8,-1.0,47.96
166.5,92.2,34.4,124.3,1,4,1.8,13.5,19.72
624.7,43.1,47.2,96.0,0,4,1.8,-1.0,62.66
527.7,93.5,23.7,113.1,0,2,2.25,-6.9,56.45
217.5,28.1,36.5,93.9,0,3,2.2,-6.7,19.63
55.4,13.7,30.1,114.2,0,5,1.8,9.4,5.25
374.6,33.9,20.0,127.9,1,5,2.0,14.5,36.42
487.5,9.3,19.0,85.6,1,4,2.2,14.9,42.9
302.9,87.2,37.9,86.7,0,1,1.8,35.7,31.01
184.0,33.7,41.2,89.6,1,4,1.8,5.4,18.12
424.3,31.4,41.2,99.3,1,2,2.2,-0.8,40.28
550.5,28.4,41.6,119.8,1,1,2.0,33.4,49.06
642.5,49.8,35.8,96.8,1,5,2.0,10.0,66.03
240.2,72.2,26.8,129.9,0,1,2.2,25.2,23.34
143.3,48.5,34.0,95.3,0,2,1.8,15.7,13.61
298.7,46.6,37.4,113.2,0,1,1.8,19.0,27.3
54.3,12.5,35.6,118.7,0,4,2.2,10.5,4.91
162.9,57.0,24.0,102.8,1,3,2.2,-3.6,16.69
521.2,78.8,20.9,118.7,1,2,2.25,1.2,56.56
76.5,69.3,43.0,101.7,0,4,2.25,9.3,7.87
685.4,9.4,45.9,89.5,0,1,2.25,25.0,54.87
533.0,80.9,42.8,114.1,1,1,2.2,-9.6,56.92
650.4,26.7,33.6,119.8,0,4,1.8,32.8,59.85
50.0,92.6,47.4,91.2,0,2,2.0,-1.8,5.48
383.5,10.3,35.1,100.3,1,2,2.25,20.7,32.85
11.8,72.3,38.1,107.8,1,3,2.2,-1.9,1.47
681.3,34.4,41.9,127.5,1,5,2.0,-9.2,68.5
436.4,61.2,44.1,113.7,0,2,2.2,34.3,41.92
688.1,41.2,38.8,123.5,1,1,2.25,36.5,63.62
540.1,85.1,49.5,97.8,1,5,2.0,27.3,61.83
238.1,41.4,29.0,88.4,1,2,2.0,38.0,22.69
411.0,77.2,39.9,110.1,0,5,2.25,24.6,43.64
350.2,7.5,32.1,86.8,0,4,2.2,0.3,30.32
