distance_km,city_share_pct,avg_speed_city,avg_speed_hwy,ac_on,persons_in_car,tire_pressure_bar,outside_temp_c,fuel_used_l
328.6,29.8,33.5,89.0,0,3,2.0,36.0,29.16
177.6,30.4,29.3,127.9,0,5,1.8,36.3,16.79
366.0,23.5,31.7,123.0,1,4,2.0,12.1,33.88
667.0,56.1,19.9,129.4,1,5,1.8,29.7,71.94
92.5,17.2,22.2,87.6,0,3,2.0,-4.2,8.0
285.7,68.6,21.2,124.5,1,3,2.2,30.0,29.69
352.1,94.0,41.9,105.4,1,1,1.8,20.0,38.63
309.0,58.0,45.1,115.4,1,2,2.0,33.0,30.49
634.2,69.1,40.7,105.3,1,4,2.25,13.3,67.87
126.8,60.0,31.3,85.9,1,5,1.8,34.0,13.97
38.8,77.5,27.7,127.2,0,5,2.0,-7.2,4.0
93.2,25.3,24.4,110.1,0,4,2.25,16.9,8.37
610.5,40.1,28.8,118.9,0,3,2.2,-9.4,58.03
48.6,20.9,32.4,89.2,1,3,2.25,18.6,4.5
139.6,30.3,22.8,96.7,0,3,2.25,39.1,12.27
537.6,21.5,38.9,90.8,0,4,2.0,-6.5,48.81
630.0,79.3,32.2,107.3,1,2,2.25,33.9,66.52
429.7,16.0,42.0,121.5,0,5,2.0,-2.1,38.95
265.3,86.1,29.9,125.0,0,4,2.25,-7.4,29.44
659.4,80.2,37.9,115.4,1,3,2.25,10.4,71.19
611.8,82.6,19.9,91.9,0,2,2.2,11.2,61.83
216.0,17.4,34.2,112.4,0,4,1.8,20.3,19.17
526.7,6.3,28.0,93.8,0,1,2.25,11.4,41.92
529.8,56.5,22.3,101.2,1,3,2.25,19.8,53.28
255.0,13.6,42.8,121.3,1,1,1.8,-0.7,22.81
576.1,22.6,47.2,129.8,0,4,2.25,21.9,51.01
176.6,9.9,31.9,126.6,0,2,2.25,-7.5,14.86
12.4,32.0,40.5,101.8,1,5,2.0,-0.5,0.98
562.2,72.8,25.3,114.5,1,4,2.2,29.7,61.23
41.3,88.4,18.2,86.1,0,4,2.2,15.8,4.64
126.0,73.0,25.0,88.6,0,1,1.8,1.8,12.95
594.1,77.8,49.4,120.1,1,4,2.25,9.4,65.57
291.6,81.6,37.5,91.5,0,3,2.2,0.1,31.26
654.8,13.4,22.1,116.6,0,3,1.8,-9.0,58.46
633.9,88.9,21.1,91.2,0,4,2.0,2.3,70.44
348.0,31.1,33.1,98.5,1,3,2.2,32.9,32.38
355.1,21.7,24.9,119.8,0,5,2.25,21.8,32.07
263.0,13.7,42.8,95.8,1,5,2.25,6.4,24.2
414.1,51.5,42.7,120.8,0,1,2.25,39.7,37.5
26.4,59.0,31.0,100.8,1,3,2.25,8.6,2.52
527.1,74.2,42.9,94.0,1,1,2.0,15.0,53.56
20.0,58.0,25.3,101.7,1,4,2.2,24.3,2.19
403.0,59.4,39.9,85.4,1,5,2.2,-5.4,43.81
266.2,30.6,35.4,122.2,0,3,2.2,24.2,23.44
108.4,50.0,37.5,116.9,1,1,2.2,35.9,10.26
180.1,36.4,44.9,111.6,1,1,2.25,7.0,16.45
259.9,83.0,49.3,95.1,0,4,2.2,19.7,27.66
278.3,5.2,27.4,126.1,1,1,2.0,17.6,23.0
221.7,97.8,37.4,109.1,1,3,2.2,35.4,24.91
551.0,75.7,42.2,114.9,1,1,2.0,33.9,56.26
98.0,26.6,26.3,129.2,1,1,2.0,34.6,8.72
621.3,11.0,28.1,118.4,1,4,2.0,24.4,54.85
414.3,62.9,49.0,87.1,0,5,2.25,15.6,42.31
229.6,61.3,26.5,103.6,0,2,2.25,-5.0,22.38
251.6,20.8,30.7,89.5,1,1,2.2,8.9,21.92
169.1,63.5,39.6,106.1,0,2,1.8,21.4,16.66
425.2,79.7,45.5,102.6,0,1,2.2,6.1,41.9
113.2,13.8,39.1,90.2,1,5,2.25,4.8,10.44
328.7,88.6,42.6,122.5,1,1,2.0,-7.0,35.73
348.1,79.3,47.6,122.9,0,1,2.25,7.6,34.25
674.8,60.8,32.5,88.6,1,2,2.0,39.3,67.73
123.8,86.2,35.2,126.3,0,2,2.2,-1.3,12.76
189.9,33.4,19.2,89.7,0,2,2.2,30.3,16.65
304.4,44.8,48.5,118.5,0,2,1.8,16.0,28.8
45.0,89.3,18.6,124.9,0,5,2.2,20.0,4.82
361.5,89.6,22.5,109.0,1,1,2.2,16.6,38.63
238.8,68.4,48.2,116.3,0,3,1.8,29.3,24.2
482.7,35.6,32.0,102.5,1,1,2.0,25.6,43.75
597.4,80.8,26.8,88.7,0,1,2.0,0.0,60.53
305.3,73.6,32.7,121.8,0,3,1.8,37.2,31.46
176.8,87.5,32.4,129.3,1,4,1.8,11.3,20.35
114.8,92.4,44.2,123.5,1,3,1.8,32.8,13.26
133.6,22.2,21.6,94.0,0,2,1.8,8.2,11.73
193.3,78.9,48.8,105.3,1,5,2.2,37.4,21.56
426.1,10.7,24.8,92.3,0,1,2.0,-3.4,35.49
626.3,95.5,47.1,104.9,1,5,2.2,35.9,73.9
413.5,87.8,19.4,109.4,1,1,2.2,27.7,43.45
366.9,74.9,24.1,102.4,0,1,2.2,20.4,35.74
115.1,57.8,21.2,107.4,1,5,2.25,24.4,12.13
144.2,17.1,28.6,106.6,0,5,1.8,34.3,13.3
539.0,92.7,18.2,120.0,1,2,2.25,19.8,59.29
408.5,99.8,22.3,88.5,0,2,2.0,11.0,43.29
38.4,75.6,38.3,127.9,1,4,2.25,39.6,4.48
424.6,74.9,19.0,125.9,1,4,2.0,13.1,46.51
323.6,42.2,30.9,120.3,1,4,1.8,15.2,32.5
697.5,12.0,31.3,128.3,1,5,2.0,13.1,62.96
98.1,75.4,49.4,85.5,1,1,2.25,-0.6,10.17
557.7,99.0,35.9,101.6,0,1,2.0,3.8,59.02
692.1,12.4,44.7,98.5,1,3,2.25,-8.4,62.5
388.2,41.1,42.0,126.1,0,4,2.25,10.0,36.42
229.1,9.9,21.1,102.9,0,4,2.25,22.4,19.2
272.6,92.8,30.1,106.5,0,5,2.0,10.7,30.39
353.8,55.7,24.5,90.5,1,2,2.25,0.8,35.9
500.2,29.9,33.7,116.8,0,3,1.8,28.9,45.59
161.0,55.4,43.1,99.5,0,1,2.25,36.6,15.03
685.7,23.4,23.2,119.0,0,3,1.8,25.1,61.47
536.4,74.4,35.5,89.5,1,3,2.25,-5.8,58.65
370.8,81.1,38.1,109.8,1,2,2.2,22.2,39.3
390.8,46.4,36.9,100.1,1,5,2.25,-5.1,40.82
579.8,9.7,39.1,90.6,1,1,2.25,17.7,48.35
308.3,27.0,19.4,88.2,1,2,2.2,31.7,28.06
511.9,56.0,30.8,105.1,0,3,2.0,35.1,49.15
247.7,35.5,22.0,122.6,0,2,2.25,23.5,21.76
317.5,71.6,45.3,92.9,0,3,2.25,37.3,32.21
404.9,57.0,27.4,128.4,0,4,2.0,10.3,39.87
316.7,39.8,46.5,106.2,0,2,2.25,8.8,28.7
72.4,24.1,35.3,102.1,1,4,2.25,34.9,6.46
692.5,39.2,44.5,108.8,0,4,1.8,17.7,66.82
332.8,55.9,24.2,128.3,1,5,2.2,-9.0,35.99
251.1,15.8,37.8,122.7,0,5,1.8,14.5,22.83
58.8,31.1,48.6,129.7,1,4,2.25,8.8,5.81
240.3,32.8,24.3,95.5,0,1,1.8,8.7,21.13
369.4,95.2,43.2,100.3,1,1,1.8,-0.4,41.85
344.7,90.7,21.8,122.6,1,1,2.25,30.6,36.95
697.8,17.1,32.2,123.0,0,5,2.25,36.4,61.91
360.0,62.3,46.3,115.9,1,5,2.0,12.2,38.76
165.7,36.2,35.5,87.3,1,4,1.8,-9.7,17.22
522.7,65.7,18.2,122.3,0,1,2.2,33.0,49.43
141.6,23.3,34.7,107.1,1,3,2.25,37.4,12.69
604.2,90.7,49.6,114.4,0,4,1.8,38.9,67.26
189.3,28.9,19.9,106.2,0,4,1.8,16.8,17.61
163.1,89.3,47.0,107.4,0,3,1.8,22.5,17.84
630.8,41.4,34.5,116.5,1,3,2.2,28.3,60.66
696.2,6.8,41.8,87.3,1,3,2.0,28.4,59.71
35.1,56.0,18.3,98.0,1,4,2.0,20.3,3.73
468.3,25.8,48.1,109.8,1,4,2.25,31.7,43.83
155.2,53.5,31.4,114.4,0,3,2.0,17.3,14.77
298.8,27.9,42.4,93.3,1,4,2.0,2.9,28.7
266.9,37.0,19.4,96.9,0,3,2.2,30.6,24.33
68.2,18.8,20.9,123.0,0,1,2.25,23.8,5.54
300.0,13.8,38.7,119.2,0,2,2.25,12.4,25.04
64.1,47.1,35.6,117.4,0,3,2.25,31.6,5.98
81.8,77.9,46.8,127.3,1,2,2.2,10.0,8.37
262.4,83.2,18.8,94.2,1,5,1.8,16.7,30.96
195.7,28.5,32.1,85.7,0,5,2.2,10.9,18.15
345.3,81.1,47.6,126.6,1,2,2.0,15.9,36.41
643.0,40.9,21.6,100.6,1,2,2.0,10.7,60.56
183.3,83.5,37.7,106.4,0,2,2.25,24.8,18.49
337.3,68.8,35.8,120.8,1,4,2.25,27.3,36.0
591.5,6.6,25.8,106.2,0,2,2.0,33.0,47.78
698.3,95.8,41.0,108.6,0,2,2.0,29.1,72.77
36.5,60.8,41.5,93.5,0,5,1.8,-6.1,3.7
505.4,58.6,29.9,85.6,1,5,2.2,35.0,53.6
193.4,53.2,25.1,116.4,1,1,2.25,16.7,18.62
364.8,85.4,20.4,116.8,0,4,1.8,10.9,39.91
664.7,62.4,43.8,89.7,1,4,2.0,-3.1,71.89
243.9,44.7,36.6,122.2,0,5,1.8,8.1,24.59
566.4,90.0,39.4,102.3,1,5,1.8,28.3,67.63
93.9,16.4,42.7,85.6,1,3,2.0,36.3,8.48
380.9,14.7,44.2,110.2,0,4,2.0,30.3,33.05
36.4,47.5,33.9,95.4,1,4,2.2,-1.5,4.03
97.7,65.0,26.6,104.8,1,1,2.2,12.1,9.61
639.9,55.8,40.3,114.1,1,5,1.8,2.6,71.11
438.3,76.2,19.1,126.1,0,5,1.8,30.7,47.84
145.6,86.4,33.7,129.8,1,4,1.8,17.2,16.96
169.9,97.0,36.7,113.7,1,1,1.8,12.3,19.15
281.6,98.9,33.6,104.9,1,5,2.2,30.7,33.62
200.0,29.9,42.6,126.4,1,1,2.0,36.3,17.84
48.4,28.0,35.0,99.9,1,3,2.0,10.6,4.28
604.9,49.2,37.4,103.1,0,3,2.0,6.6,57.28
22.6,92.4,31.4,91.5,0,5,2.0,23.2,2.53
54.8,62.4,45.7,127.3,0,4,1.8,28.7,5.45
661.9,9.4,38.8,119.5,0,3,2.25,22.0,54.97
456.3,63.9,28.0,93.5,0,4,2.2,39.6,45.73
683.2,25.4,38.9,122.0,1,3,2.2,-4.5,64.65
91.0,9.9,20.7,114.8,1,3,2.2,-3.6,7.89
234.9,35.7,32.6,100.0,0,4,2.25,-1.9,22.1
574.2,79.2,41.6,100.1,0,1,2.2,1.0,57.76
516.5,37.9,32.1,88.8,1,5,2.0,26.6,50.9
276.1,33.4,35.9,112.3,0,1,2.25,38.2,23.7
351.7,45.2,37.7,98.2,1,5,2.2,11.9,35.81
393.6,57.5,38.8,98.8,0,1,2.0,9.6,36.44
612.1,64.6,30.2,107.2,0,2,2.2,-1.1,60.84
125.8,84.4,33.5,125.9,0,3,2.0,23.1,12.84
508.7,97.3,27.5,100.5,0,3,2.2,-5.2,56.76
488.1,76.4,23.2,120.9,0,4,2.25,8.6,50.72
134.1,27.2,24.1,87.1,0,4,2.2,36.4,11.77
252.4,81.4,28.2,94.6,0,4,1.8,11.5,27.64
457.6,71.3,20.0,103.6,0,5,2.2,-3.2,49.82
475.1,80.3,42.4,106.8,1,1,2.25,39.5,49.17
98.3,30.7,22.1,122.0,0,1,2.25,32.4,8.23
629.0,26.7,37.0,122.4,0,5,2.0,-0.9,59.29
564.3,79.3,43.8,109.4,1,1,2.2,18.1,57.99
56.0,80.9,43.0,95.7,0,2,2.2,30.3,5.87
345.1,81.9,42.5,117.3,1,1,2.0,11.4,35.64
675.0,61.2,26.4,85.3,0,5,2.0,5.9,68.81
218.2,88.2,49.7,124.2,0,5,2.25,34.5,24.17
658.3,65.5,23.6,128.9,1,3,2.2,9.7,68.42
621.9,75.1,44.3,96.0,1,2,2.25,-4.3,66.66
332.1,21.1,20.8,127.3,1,3,2.2,28.2,30.12
663.9,46.4,47.3,93.1,0,5,2.25,35.8,64.81
361.9,8.8,33.6,118.9,0,3,1.8,38.2,31.22
111.2,41.0,30.8,129.6,0,1,2.0,8.6,9.9
353.0,41.8,49.0,125.3,1,2,2.25,3.8,34.69
611.6,32.3,38.7,122.3,1,3,2.25,2.1,59.22
544.9,58.1,42.5,120.2,0,4,1.8,39.9,55.5
594.5,74.3,44.9,97.7,0,4,2.2,7.7,61.87
76.1,61.0,18.4,98.8,1,3,2.0,21.7,7.97
471.8,80.5,47.5,115.6,1,4,2.0,26.6,52.37
577.5,35.4,37.5,123.2,1,5,2.0,17.3,56.68
670.4,93.1,18.8,94.4,1,1,2.25,36.1,72.03
216.1,88.2,20.6,92.0,1,5,1.8,32.4,25.75
357.3,10.9,25.8,129.9,0,3,2.2,-1.0,30.9
300.7,79.3,40.1,100.9,0,5,2.2,16.0,32.15
144.5,14.9,35.5,106.5,0,5,2.25,26.6,12.72
232.2,51.4,38.7,107.6,1,5,2.25,26.5,23.97
324.4,14.4,36.6,103.1,1,3,1.8,36.0,29.27
256.1,33.1,20.5,107.5,1,2,2.25,4.0,24.34
312.1,59.2,45.9,118.7,1,1,2.2,23.8,30.43
585.0,49.7,21.3,107.7,0,4,2.0,38.1,56.67
158.4,95.9,34.3,127.0,0,4,1.8,11.9,17.72
602.3,94.4,43.5,117.8,1,5,2.2,-5.9,73.39
277.2,34.8,49.8,119.4,0,1,1.8,12.7,24.66
557.4,91.4,49.4,110.4,0,3,1.8,9.1,60.73
119.0,16.1,42.0,106.1,0,4,2.0,3.0,10.88
245.6,26.3,24.0,100.2,0,4,2.2,25.6,21.99
44.0,68.7,32.8,85.4,1,1,2.0,38.2,4.26
670.0,6.3,21.6,128.9,0,4,2.25,-6.3,57.99
644.6,87.0,38.6,99.4,1,2,2.0,34.3,69.29
435.5,70.0,18.4,98.9,1,1,2.0,9.0,43.9
458.6,26.0,40.2,108.3,1,3,1.8,32.3,43.54
527.2,70.9,48.4,97.3,1,3,2.0,12.9,55.71
364.0,51.8,21.2,86.7,0,3,2.0,0.6,35.57
590.1,12.3,28.9,93.2,0,2,2.0,35.6,48.58
113.7,53.3,26.9,112.0,1,2,1.8,11.5,11.19
40.2,78.9,40.2,92.2,0,5,2.0,39.7,4.25
158.6,61.5,27.9,90.1,1,2,2.2,4.9,16.27
400.3,57.5,18.0,85.1,0,3,2.25,-8.3,39.96
394.9,90.3,41.0,91.8,0,4,2.25,34.0,43.03
346.2,26.5,26.6,91.1,0,5,2.25,-2.1,32.82
467.1,84.7,18.0,122.2,0,4,2.0,30.4,49.92
272.2,71.5,48.1,110.5,0,5,1.8,32.3,29.15
245.5,71.5,32.7,86.6,1,2,2.25,-7.8,26.1
400.9,88.9,42.7,103.8,0,3,2.0,4.6,43.43
114.0,56.1,40.4,124.9,1,5,2.2,-1.6,12.34
99.7,68.5,46.7,95.3,0,2,2.2,-0.5,10.17
179.7,12.9,48.1,115.7,0,3,1.8,21.5,15.35
310.2,81.9,38.2,93.6,1,4,2.0,1.4,35.47
212.8,17.2,46.3,128.4,1,4,1.8,21.2,20.06
647.4,41.2,21.2,94.7,1,5,2.2,19.5,65.05
542.5,51.2,47.0,91.5,1,1,2.2,-2.1,53.13
70.2,17.8,34.1,105.3,1,4,2.2,16.2,6.52
128.0,97.8,33.6,103.7,1,1,2.2,6.3,13.97
520.8,39.3,20.8,102.8,1,5,2.2,28.8,52.13
483.7,74.3,32.0,107.8,0,1,1.8,4.1,49.8
138.2,63.8,23.0,105.4,1,2,2.25,30.6,14.09
339.8,41.6,33.7,88.6,0,3,1.8,9.2,31.99
262.7,57.3,48.8,90.0,0,3,2.2,39.3,25.29
285.7,47.9,46.0,112.3,0,2,1.8,7.9,27.12
347.8,43.9,27.0,123.5,0,2,2.2,6.3,31.43
65.2,48.7,19.7,126.2,1,2,2.0,-2.6,6.7
30.5,45.2,34.1,109.4,1,3,2.0,3.3,2.79
485.6,87.6,30.6,89.1,1,5,2.2,22.6,55.95
524.4,58.8,38.8,100.8,1,1,2.2,9.6,51.13
414.0,31.4,37.2,123.1,1,3,1.8,-4.6,40.85
203.0,28.1,40.2,95.6,1,3,2.0,-9.1,19.32
474.4,92.5,26.1,101.6,1,5,2.25,11.9,55.77
543.5,10.0,45.2,110.4,0,4,2.25,14.5,46.18
679.8,7.0,38.4,129.4,0,4,2.0,-7.4,58.66
118.9,74.4,43.9,98.8,1,4,1.8,15.2,13.52
46.8,9.9,47.5,90.2,1,5,2.2,29.8,4.28
386.9,49.4,20.1,88.7,1,4,2.2,26.2,38.74
150.6,49.1,30.8,126.7,0,1,2.0,32.8,13.39
421.7,51.4,19.7,127.6,0,2,1.8,20.9,40.52
304.9,86.3,31.7,110.9,0,1,2.2,14.6,30.35
110.6,31.3,20.3,128.1,0,5,2.2,1.9,10.38
504.7,87.7,27.4,108.0,1,2,2.25,27.0,54.56
483.7,93.4,21.7,128.6,0,1,2.25,23.6,48.97
668.8,52.3,27.1,102.5,1,4,2.0,17.1,68.23
553.3,24.7,30.3,108.8,0,4,2.2,27.9,49.16
170.9,59.7,44.1,98.5,1,4,2.25,-7.2,18.07
621.1,25.9,24.4,88.4,0,5,1.8,-8.1,60.16
388.6,54.8,37.3,103.2,0,1,2.25,26.8,35.81
385.3,90.1,21.4,89.5,1,4,2.0,24.5,43.69
233.9,59.6,33.6,124.2,1,4,2.25,-9.8,24.79
495.7,34.5,28.3,98.9,1,2,1.8,20.4,47.0
159.8,16.7,25.9,102.6,0,5,2.25,3.1,14.3
150.5,67.0,49.9,128.5,1,3,1.8,3.0,16.32
210.1,29.1,34.1,123.1,0,1,2.25,22.7,17.95
146.7,62.8,30.2,124.6,1,1,2.0,24.9,14.56
315.6,32.5,36.4,108.4,0,3,1.8,-4.0,30.12
446.6,44.4,45.2,119.0,0,5,2.25,17.3,43.18
164.3,83.9,34.4,117.4,1,5,2.2,17.8,18.51
408.4,98.8,19.8,104.4,1,4,2.25,-3.4,49.13
591.3,50.6,45.0,107.0,1,5,2.25,6.8,61.05
22.2,80.7,45.2,121.4,1,4,2.2,-3.8,2.39
671.3,17.3,39.0,85.3,0,4,2.0,30.2,58.55
416.9,95.0,21.3,111.9,0,1,2.0,3.5,43.64
283.8,57.2,41.1,107.8,1,2,2.2,-8.2,28.76
147.0,19.9,49.8,95.5,0,2,1.8,11.7,12.54
621.8,78.2,31.9,116.5,1,5,1.8,9.2,71.87
638.0,31.7,25.9,118.3,0,4,1.8,14.7,59.98
110.1,72.2,20.7,103.6,1,5,1.8,10.3,12.78
487.1,39.0,41.8,128.2,0,5,2.2,17.3,46.27
171.0,72.1,46.5,110.8,0,5,2.2,15.8,18.21
229.8,58.1,31.3,126.1,1,1,2.0,17.9,22.26
440.9,40.1,38.7,114.4,1,3,2.2,23.0,42.45
346.5,66.7,19.8,103.3,1,4,2.0,12.6,36.94
466.0,60.5,22.5,85.4,1,1,2.0,13.8,45.36
117.1,15.6,28.8,113.6,1,2,2.25,7.7,10.04
209.0,12.1,20.7,94.6,0,3,1.8,5.4,17.9
481.9,92.9,27.5,94.8,0,3,1.8,5.1,52.42
430.3,15.6,28.7,108.6,0,2,2.25,22.4,35.81
673.0,89.2,46.5,128.7,1,4,2.25,-1.6,78.73
271.2,89.5,24.5,120.0,1,3,2.2,33.3,29.91
529.6,39.2,24.6,101.2,0,5,1.8,6.9,52.12
514.5,58.3,21.9,123.5,0,4,2.0,17.6,50.68
587.5,78.5,46.6,93.2,0,3,1.8,35.8,61.93
534.3,74.0,34.3,112.5,1,4,2.2,21.0,58.38
145.0,63.4,45.8,101.8,1,4,2.25,6.5,15.11
619.6,7.6,40.9,104.6,0,2,2.0,38.6,50.21
393.9,18.0,34.8,115.5,1,4,2.2,-4.8,37.09
643.1,32.8,33.9,100.7,1,1,2.25,20.3,57.98
558.4,89.6,43.0,123.2,0,5,2.0,24.7,61.67
365.9,85.8,46.0,118.8,1,3,2.0,17.8,40.37
454.1,49.8,33.8,91.4,1,4,2.2,-1.1,47.05
387.4,15.2,19.9,96.1,0,1,1.8,-2.0,33.72
382.1,34.2,30.8,101.0,1,3,2.2,18.2,35.76
380.4,12.5,24.7,127.8,1,5,1.8,29.9,35.15
590.9,59.9,18.0,96.8,1,2,2.25,19.8,58.79
41.7,37.6,43.8,124.0,1,4,2.25,17.4,3.84
450.0,98.0,32.9,98.4,1,5,2.0,39.1,53.56
694.4,60.1,23.4,90.2,1,5,2.25,3.8,76.27
399.5,41.6,29.3,121.0,1,5,2.0,11.2,40.22
247.0,94.3,38.9,109.1,0,2,2.25,13.4,25.77
697.6,8.3,40.7,125.1,1,4,2.2,-6.2,63.21
58.6,23.2,24.3,124.1,1,3,2.25,-8.8,5.77
402.4,33.0,48.6,111.8,0,1,2.0,14.5,34.59
140.0,67.0,45.5,123.4,1,4,1.8,10.8,15.51
35.8,49.9,38.1,104.0,0,4,1.8,-0.7,3.58
544.0,11.7,19.5,123.8,0,5,2.2,16.7,47.3
25.1,87.1,23.8,119.2,0,2,1.8,16.2,2.91
260.8,88.3,22.8,114.0,1,2,2.0,18.8,28.1
198.0,35.6,44.8,103.3,0,5,1.8,22.5,19.08
477.7,74.5,19.2,96.7,1,3,2.0,7.4,50.97
284.2,62.6,46.0,114.4,0,4,1.8,27.0,29.01
344.3,27.9,37.0,99.2,1,5,2.25,-4.0,33.93
675.1,12.3,35.7,128.1,1,4,2.2,-9.2,61.65
296.3,20.3,43.6,89.1,0,1,1.8,-0.7,26.1
292.1,96.9,44.9,109.2,1,4,2.0,14.0,33.65
379.8,14.2,44.9,116.3,1,5,2.2,18.6,34.54
625.4,35.1,42.8,106.4,1,2,2.25,22.6,58.16
508.1,85.1,47.9,106.9,0,1,1.8,33.7,51.79
445.8,34.7,31.8,109.4,1,5,2.0,13.3,43.67
389.5,41.7,19.8,110.1,0,5,2.2,37.0,37.39
355.5,86.0,27.5,90.8,0,2,2.2,4.3,37.51
261.5,13.7,29.8,92.9,1,1,2.25,12.1,22.0
174.0,89.3,41.9,91.1,1,3,2.2,36.4,19.58
545.0,20.0,31.3,125.6,0,2,2.0,14.4,46.16
315.1,37.1,44.1,95.2,0,3,2.2,24.8,28.93
434.4,57.4,19.9,109.8,0,2,2.25,28.1,41.13
328.7,25.3,34.9,115.5,1,3,2.0,35.2,30.23
353.5,17.8,37.2,95.7,1,1,2.0,3.7,31.59
88.2,25.3,27.9,127.5,1,2,2.2,-6.0,7.98
592.5,53.8,22.4,99.4,0,5,2.0,34.8,58.98
93.7,58.5,28.8,103.1,1,3,2.25,3.8,9.77
297.6,62.0,35.4,98.3,1,3,2.0,-2.4,31.5
343.7,97.3,36.9,93.2,1,4,2.25,28.9,39.87
511.8,51.4,30.0,121.9,0,4,2.25,32.2,49.44
326.4,83.7,22.7,101.0,1,1,2.25,-8.3,35.07
182.2,64.3,25.5,87.6,1,5,1.8,31.0,20.45
447.9,48.3,30.8,88.4,1,1,2.2,1.6,43.49
134.8,19.1,29.1,121.7,1,5,2.0,-3.2,12.58
40.2,47.9,36.1,124.2,0,3,2.25,-7.2,3.73
666.9,22.2,42.4,126.5,1,5,1.8,11.0,64.11
652.1,97.2,20.5,98.9,0,5,1.8,-8.1,77.85
126.8,15.2,33.1,92.5,1,3,2.2,36.8,11.38
680.3,19.2,21.6,128.6,1,5,1.8,34.8,65.04
689.9,32.5,32.0,98.0,0,4,2.0,36.0,63.2
254.9,51.6,32.1,101.8,0,5,2.2,-7.7,26.3
115.6,37.2,34.8,98.2,0,3,2.0,-9.2,10.89
183.8,93.5,45.6,87.9,1,1,2.25,-1.0,20.56
156.9,9.8,40.2,89.9,1,3,2.25,-3.8,14.26
415.5,19.3,39.9,103.9,1,2,2.2,3.1,37.94
268.2,89.4,36.0,127.0,1,2,2.25,-3.4,30.19
389.8,89.5,32.2,126.2,1,4,2.2,38.8,44.33
625.4,81.3,38.9,105.2,0,1,2.0,31.5,61.39
260.7,65.9,42.0,113.1,1,4,2.0,22.1,27.73
652.2,57.5,39.7,124.5,1,5,1.8,-8.3,72.77
369.3,32.7,28.8,102.2,0,3,2.0,27.6,33.01
444.9,51.7,31.9,117.9,1,1,2.25,38.8,42.73
301.0,5.5,29.1,112.1,0,1,2.25,36.7,24.13
89.3,62.0,31.6,98.8,0,4,2.2,11.5,8.68
514.4,19.5,36.8,90.0,0,4,2.25,7.7,45.4
188.9,62.2,26.6,90.2,1,3,2.0,-5.4,20.23
215.4,65.7,38.1,117.7,0,2,1.8,5.7,21.19
13.4,60.0,45.2,128.7,1,4,2.0,38.0,1.37
318.8,58.7,31.5,116.3,1,5,2.0,27.0,34.03
150.2,70.8,38.2,124.4,0,3,2.25,26.5,14.78
28.0,8.3,46.3,102.6,1,4,2.2,28.0,2.67
408.4,67.3,29.8,127.4,0,5,1.8,39.6,43.63
589.2,32.6,25.9,124.2,0,1,2.2,9.6,50.49
111.8,33.3,36.5,103.0,1,5,1.8,-1.7,11.5
673.0,60.8,29.2,125.5,1,4,2.0,3.8,72.27
642.5,87.1,18.2,114.5,0,5,1.8,22.2,72.58
476.7,22.5,29.7,101.1,0,3,1.8,-4.2,43.8
225.7,75.2,18.4,88.5,1,2,2.0,26.9,23.81
405.9,89.0,48.9,119.6,1,2,2.25,3.4,45.64
450.6,87.4,34.7,88.5,0,3,1.8,-2.3,49.96
518.2,51.3,33.4,121.6,0,4,2.2,13.6,50.12
140.9,31.5,43.0,90.1,0,1,2.0,30.3,12.25
569.8,31.7,28.0,117.9,1,3,2.2,2.6,54.89
27.1,74.9,44.0,95.3,1,1,2.25,23.8,2.78
206.5,89.0,37.5,97.7,0,1,2.25,5.0,20.91
402.9,17.9,38.0,91.6,1,1,2.25,8.9,34.36
635.4,36.4,24.6,94.9,1,1,2.0,9.9,57.78
287.2,74.9,41.3,117.2,0,1,2.2,9.8,27.81
180.7,23.9,47.2,124.4,1,3,2.25,-0.6,16.72
331.0,16.3,45.7,92.1,1,3,2.0,4.5,30.09
13.5,94.0,21.1,115.2,1,2,2.2,30.6,1.46
420.4,36.4,41.8,119.1,1,3,2.2,9.8,39.99
616.4,76.2,29.3,88.5,1,4,2.25,6.2,67.36
324.1,78.9,21.3,124.1,0,3,2.0,33.8,33.0
580.3,62.3,30.3,111.2,0,3,1.8,19.3,58.73
329.1,16.4,26.6,115.8,0,4,2.2,17.6,28.5
507.7,23.6,42.0,110.6,1,2,2.2,37.1,45.58
543.7,26.0,42.9,108.4,0,3,2.2,-9.6,49.14
372.4,53.4,30.2,98.1,1,4,2.0,11.7,37.92
267.4,82.3,28.3,88.5,0,1,2.25,32.6,26.5
171.7,9.5,23.3,110.9,1,2,1.8,36.8,15.14
208.2,73.5,43.5,85.2,1,3,2.25,25.5,22.24
127.2,18.1,32.2,88.9,1,2,2.0,22.5,11.38
634.5,68.5,45.5,85.8,1,3,2.2,37.9,66.46
444.2,56.0,46.1,95.5,1,5,2.0,37.5,46.43
371.5,35.0,34.8,105.0,0,5,1.8,7.4,36.22
504.5,62.1,28.2,121.9,1,2,1.8,28.5,52.35
194.0,34.9,32.0,104.2,1,2,2.25,22.3,17.88
674.1,18.8,42.9,98.2,0,2,2.25,35.3,57.1
56.9,60.5,25.5,86.4,1,5,2.25,-2.7,6.27
697.1,70.9,21.2,86.2,1,2,2.25,29.8,72.03
378.0,34.7,36.2,127.8,0,3,1.8,-2.8,36.49
696.5,10.6,44.0,86.2,0,2,2.2,13.8,57.32
