distance_km,city_share_pct,avg_speed_city,avg_speed_hwy,ac_on,persons_in_car,tire_pressure_bar,outside_temp_c,fuel_used_l
618.2,56.2,36.3,97.6,1,2,2.2,-2.0,62.84
530.7,54.5,35.5,93.0,1,2,2.2,8.0,51.95
177.9,16.1,49.2,107.8,1,1,1.8,0.5,15.94
195.1,47.0,25.6,119.7,1,3,2.25,39.2,19.05
685.8,59.8,36.7,97.9,0,3,2.0,28.4,66.51
643.0,36.6,42.8,89.7,1,1,2.0,-3.1,60.75
485.5,77.8,25.8,112.1,0,2,2.0,35.0,48.46
516.7,47.2,24.7,112.5,0,5,2.2,26.4,50.61
578.3,33.1,26.4,105.2,0,2,2.2,16.7,51.07
231.5,12.4,40.2,97.0,0,1,2.0,29.7,18.52
31.2,69.4,36.1,129.4,1,3,2.25,2.9,3.09
499.4,20.9,22.7,118.5,0,5,2.25,-6.0,45.98
664.8,38.5,35.0,112.6,1,5,1.8,29.7,67.76
503.5,69.9,46.8,102.2,0,2,2.0,14.5,49.35
75.4,24.9,22.1,100.8,0,2,2.0,15.3,6.55
28.9,42.4,24.3,95.7,0,1,2.25,-2.7,2.8
100.5,34.9,38.3,106.3,1,3,2.25,39.5,9.36
691.9,94.0,43.2,104.9,0,4,2.0,18.6,75.95
585.4,65.9,49.2,122.8,0,1,2.25,-2.9,57.24
122.4,81.4,28.3,107.6,1,1,2.2,30.4,12.76
122.0,21.0,38.6,119.8,1,2,2.2,13.9,10.81
592.4,34.8,28.2,119.0,0,3,2.0,35.5,53.57
649.0,18.6,29.0,117.2,0,2,2.2,24.9,54.56
415.9,58.5,24.4,117.1,0,1,2.0,16.4,38.79
689.9,22.9,24.3,101.9,0,3,2.0,37.8,59.84
621.9,48.2,38.2,117.8,1,1,2.2,2.4,60.82
603.4,54.3,26.2,121.3,0,1,2.25,21.5,55.06
594.8,14.1,35.4,118.4,1,3,2.0,36.0,52.23
617.6,87.3,20.4,105.1,1,1,1.8,36.1,66.65
480.1,45.6,46.2,113.2,0,5,2.2,8.0,46.97
121.2,74.2,35.3,95.6,0,5,2.2,27.3,13.1
89.9,40.1,18.5,128.6,0,2,1.8,9.9,8.16
493.2,98.9,30.9,97.0,1,2,2.25,22.5,54.68
214.2,33.1,30.6,121.8,1,1,1.8,28.1,20.07
634.6,24.6,42.3,102.2,0,3,2.25,-5.1,57.17
314.4,20.7,44.8,122.7,0,1,2.25,16.8,26.31
110.3,45.6,21.3,116.4,1,4,1.8,-4.0,11.45
697.1,30.1,19.7,97.4,1,5,2.0,31.4,66.95
448.0,40.0,25.9,120.6,1,3,1.8,5.8,44.41
588.3,67.7,36.8,113.0,1,2,2.0,13.8,59.92
574.8,62.1,19.5,101.0,0,3,1.8,1.6,59.65
661.7,29.5,25.6,102.4,0,2,1.8,-7.0,61.01
596.2,32.8,20.3,108.1,0,2,2.2,32.8,52.5
503.6,71.1,20.0,124.8,1,5,2.0,15.2,55.77
510.1,64.3,46.5,115.0,0,4,2.2,28.9,51.5
411.8,5.1,46.3,119.5,1,4,1.8,3.7,38.0
87.1,13.8,27.0,93.0,0,4,1.8,-9.3,7.68
98.3,7.8,39.5,86.8,0,5,1.8,-6.9,8.78
352.6,37.8,31.3,128.3,1,1,2.0,20.8,32.24
273.6,41.6,39.3,121.9,0,4,2.25,-1.5,26.34
405.2,97.4,28.7,115.6,0,3,2.2,-2.7,45.25
527.0,58.1,45.8,94.1,0,3,2.25,10.0,51.18
331.6,61.4,26.1,123.5,0,2,2.25,6.8,31.63
199.8,42.8,35.3,128.5,0,4,2.0,-8.4,19.17
75.2,20.9,23.0,108.2,1,5,2.2,11.2,7.15
670.7,32.1,18.4,94.5,0,1,2.0,5.6,57.82
219.9,42.1,41.0,127.9,0,2,1.8,28.3,20.51
602.6,75.8,46.3,116.2,1,1,2.2,-0.1,63.34
274.7,36.3,22.9,97.2,1,1,2.2,33.9,25.01
25.8,56.1,31.5,101.3,0,1,1.8,-2.9,2.25
598.1,29.1,48.5,92.7,1,1,2.0,-4.9,54.85
437.9,12.8,32.0,115.3,1,4,1.8,15.2,39.97
578.4,9.1,21.3,87.1,0,2,2.2,15.4,47.54
154.0,52.1,20.1,123.7,1,1,1.8,15.4,15.26
545.8,11.7,40.4,118.6,1,3,2.0,13.2,47.37
486.4,30.5,48.2,98.9,0,4,2.2,1.4,45.63
59.7,21.9,38.0,85.6,1,4,2.2,15.7,5.24
373.8,56.6,27.5,103.0,0,1,2.0,1.3,35.35
129.3,90.3,45.2,117.3,1,2,1.8,32.2,14.65
667.6,44.3,47.2,115.3,0,4,2.2,35.7,63.42
561.1,46.1,40.7,111.1,0,1,2.0,38.4,49.94
255.3,67.9,28.5,95.9,0,2,1.8,-8.0,26.35
496.0,81.9,42.3,95.2,0,2,2.25,32.2,49.93
210.8,5.5,44.5,105.4,1,2,2.0,25.7,17.5
444.6,77.3,34.3,85.8,1,3,2.25,8.5,47.66
414.3,25.8,48.3,111.2,0,3,2.25,34.6,36.46
98.0,47.0,28.5,97.9,0,3,1.8,28.1,9.75
128.7,82.7,36.6,102.0,1,1,2.2,27.1,13.47
411.5,63.0,20.2,126.3,1,4,2.25,25.9,43.35
561.8,46.1,29.7,86.5,0,2,1.8,39.7,53.01
581.8,11.5,24.8,95.5,0,5,2.25,34.1,50.48
81.2,69.1,18.0,107.0,0,3,2.2,24.1,8.27
285.6,99.4,37.2,100.6,0,1,2.25,31.5,29.21
406.3,75.8,23.1,128.5,0,1,1.8,1.1,41.77
373.4,18.4,32.1,115.5,0,3,1.8,38.0,32.98
660.4,94.6,30.3,101.2,1,5,1.8,30.3,80.05
682.3,48.4,35.8,87.8,1,3,2.25,-6.0,69.51
353.9,28.9,39.4,117.0,1,4,2.0,35.5,33.28
241.8,54.6,34.9,120.3,1,4,2.25,-3.0,25.53
376.9,69.0,44.8,94.9,1,4,2.25,-3.8,41.65
295.4,38.3,27.6,105.3,1,3,2.25,21.1,28.36
569.9,35.6,31.5,96.0,0,5,2.2,22.1,53.9
398.6,49.8,23.0,100.2,1,4,2.0,21.9,40.44
418.8,31.6,37.9,119.8,1,2,2.0,-2.0,39.6
68.6,70.9,18.1,98.8,0,2,2.2,7.6,6.59
504.8,87.2,41.9,128.8,0,5,1.8,26.8,56.72
329.3,83.5,40.1,100.6,1,3,2.0,2.5,36.96
633.8,42.2,35.6,125.8,1,1,2.2,39.5,59.06
577.4,99.4,42.0,128.3,0,5,2.25,34.3,65.41
286.3,30.2,37.7,108.0,1,1,1.8,-6.6,27.12
13.2,23.6,32.7,102.8,0,1,2.2,13.1,1.32
550.9,50.6,34.5,106.3,0,2,2.25,-5.7,52.74
68.4,66.6,25.9,97.8,1,4,2.25,-6.9,7.78
294.4,11.9,23.8,106.5,0,3,2.2,-4.0,25.77
448.4,34.2,21.0,85.4,1,3,2.2,0.3,43.47
189.7,70.4,30.5,118.1,0,5,1.8,34.7,20.15
185.8,10.5,49.5,113.4,0,1,2.2,2.4,15.3
665.9,33.7,32.4,95.3,0,4,1.8,1.5,65.11
295.6,38.9,48.0,119.6,1,1,2.0,30.9,26.98
310.1,73.1,32.8,96.4,0,1,2.2,39.3,29.58
269.8,26.9,26.3,112.1,0,5,1.8,-6.2,26.13
338.6,21.3,20.1,115.2,0,4,2.25,-2.3,30.81
181.4,62.9,48.9,101.8,1,5,2.2,27.7,19.5
167.6,85.3,43.1,111.4,0,5,2.25,17.2,18.17
583.5,30.9,39.8,117.0,0,5,1.8,24.8,55.6
404.5,6.3,29.3,94.8,0,1,2.0,-4.8,33.24
188.5,11.5,47.1,99.1,1,2,2.2,31.1,16.03
370.8,12.9,22.1,97.4,0,5,2.2,32.7,32.39
421.6,10.8,25.4,125.2,1,3,2.0,23.4,36.44
489.6,15.5,46.5,99.8,1,1,1.8,29.0,42.77
487.6,90.5,44.6,112.7,1,3,2.25,39.2,54.11
418.5,85.5,42.7,109.0,0,1,2.25,21.8,41.56
274.8,90.7,22.7,112.6,1,1,1.8,23.7,29.85
218.6,43.1,21.1,96.1,1,2,1.8,18.4,21.13
416.5,39.8,18.0,125.5,1,1,2.2,5.1,38.52
588.3,75.8,19.9,126.3,0,1,2.2,35.0,57.0
259.0,25.1,41.4,116.2,1,2,1.8,11.3,24.0
450.3,94.7,22.7,85.5,1,5,2.25,35.5,52.99
317.7,10.1,22.3,106.5,1,1,2.0,25.7,26.88
280.7,92.5,41.4,112.6,0,2,2.25,26.0,29.21
546.2,60.4,37.3,116.5,1,2,2.0,28.2,54.87
593.6,90.8,41.2,99.8,1,3,1.8,6.3,67.73
350.8,30.6,40.7,86.3,0,2,2.0,21.2,30.81
345.2,99.0,35.0,85.7,1,3,1.8,24.5,40.59
600.6,5.0,34.3,118.8,0,1,2.0,33.4,47.37
352.4,53.2,48.6,122.1,1,4,2.0,7.9,35.94
554.9,61.2,19.8,95.4,1,5,1.8,37.9,60.93
181.7,65.8,45.7,104.2,0,3,2.2,-0.7,18.83
27.8,63.9,47.0,118.0,1,1,1.8,38.4,2.79
141.5,87.6,22.5,122.3,0,2,2.25,15.4,14.79
655.6,51.5,36.5,90.6,0,4,2.0,18.9,63.52
444.9,37.7,39.7,125.5,1,1,2.0,18.0,40.83
339.0,22.1,49.8,129.4,1,1,2.0,32.7,29.55
127.1,29.6,45.7,127.4,1,2,2.2,27.2,11.49
617.7,22.2,19.5,102.1,1,5,2.0,26.9,57.78
301.3,81.3,37.1,128.0,1,1,2.2,-2.0,32.49
570.0,21.8,20.2,112.1,0,1,2.25,15.1,47.28
21.0,61.1,19.2,103.3,0,2,2.25,2.1,2.14
454.9,69.5,46.0,102.5,1,3,2.0,-2.2,49.14
575.8,79.0,22.6,117.1,0,3,2.25,38.6,58.86
410.4,26.2,26.7,104.2,0,3,1.8,37.2,37.17
530.6,53.1,47.3,88.4,0,1,2.2,-9.3,49.84
439.7,60.0,19.8,96.8,1,3,2.25,39.0,45.0
73.8,10.4,34.0,101.0,0,4,2.25,33.7,6.08
52.5,43.1,42.8,118.5,0,4,2.0,18.6,4.71
298.1,62.4,25.2,122.7,1,1,2.0,11.0,29.6
269.2,98.8,33.6,124.9,0,5,2.25,36.0,30.3
70.5,90.2,44.7,120.2,1,3,2.25,25.3,7.94
260.4,72.8,41.3,119.4,1,3,2.2,22.2,27.91
258.2,35.7,33.4,93.1,0,4,1.8,5.6,24.44
23.6,20.7,24.4,97.1,1,2,2.2,22.5,2.23
628.2,87.6,18.7,85.1,0,4,2.0,8.5,67.58
36.5,41.1,19.2,85.6,0,3,2.2,15.4,3.39
63.7,95.1,48.2,121.1,1,2,2.0,35.9,6.93
152.9,95.5,40.5,90.7,0,4,1.8,5.7,17.07
640.4,31.0,38.9,98.2,1,3,2.25,36.0,59.57
429.3,21.0,44.8,85.9,0,4,2.0,11.0,37.87
243.1,39.2,48.4,92.3,1,2,2.2,0.9,23.55
525.7,66.2,34.7,92.8,1,1,2.25,14.1,52.42
534.4,27.0,28.2,123.3,0,1,2.0,14.5,45.31
185.6,15.7,25.5,99.6,0,4,2.25,23.0,16.08
528.2,70.5,28.0,99.5,1,2,2.2,8.1,54.29
443.6,67.2,41.0,105.2,0,1,2.0,-7.6,43.44
188.3,78.9,20.5,99.3,1,4,1.8,-6.9,21.87
671.8,31.1,42.9,129.9,0,4,2.2,22.1,61.21
654.8,31.1,36.4,122.2,0,5,2.0,21.6,60.81
225.0,47.2,30.1,104.5,1,3,1.8,-8.9,23.49
653.1,11.0,29.6,105.3,0,3,2.0,-1.9,56.2
631.7,84.9,42.0,87.3,0,2,2.2,23.9,64.32
543.4,68.8,31.2,102.4,1,2,2.25,36.3,55.53
384.7,19.9,41.7,126.7,0,3,2.0,-9.3,34.47
524.8,33.8,43.6,85.8,0,3,2.25,-4.7,48.92
542.1,92.6,40.2,94.4,0,1,2.2,12.5,54.6
650.5,58.7,40.7,125.1,1,5,2.0,10.4,69.06
653.5,33.4,27.3,116.6,0,2,2.25,6.7,57.38
190.9,11.1,18.8,120.9,1,1,2.0,15.9,16.28
204.5,94.0,49.1,105.7,1,3,1.8,-8.1,24.37
133.7,90.4,44.0,93.7,1,1,2.2,-0.8,14.77
163.3,74.3,39.8,86.8,1,1,2.0,-6.9,17.38
89.9,63.3,19.3,103.9,1,5,2.2,38.1,9.59
88.7,93.1,20.5,86.8,0,1,2.25,-6.3,9.2
243.5,52.3,34.6,88.2,0,2,2.0,7.1,22.74
643.4,60.1,42.5,98.8,1,5,1.8,33.8,70.49
260.7,82.7,21.4,121.1,0,2,1.8,11.3,27.21
671.2,7.0,25.7,126.7,1,3,1.8,16.9,59.24
592.7,33.6,22.7,118.5,1,4,2.2,-7.2,58.69
125.9,34.2,43.1,111.5,0,2,2.0,15.0,11.1
446.4,42.2,44.8,114.5,0,2,1.8,21.5,41.34
646.7,79.8,38.2,103.7,0,2,2.25,16.1,64.84
238.8,96.3,20.4,126.8,1,3,1.8,22.5,27.68
231.9,28.2,33.5,103.0,0,5,2.25,1.5,22.27
226.2,37.6,42.8,121.8,1,4,2.0,32.0,21.75
511.6,56.6,49.6,107.8,1,4,2.25,4.5,54.49
592.7,51.3,26.0,122.6,1,1,2.0,5.9,56.74
318.3,79.8,27.2,121.5,1,4,2.0,0.2,36.34
33.0,36.8,39.5,118.4,0,3,2.25,17.1,2.94
65.5,57.3,36.0,94.0,0,4,2.2,26.9,6.46
491.8,15.2,30.4,100.7,0,1,2.0,14.8,40.49
355.9,19.1,21.7,89.4,0,5,2.25,-1.4,32.85
291.1,40.7,41.2,109.6,0,1,2.25,6.5,25.42
273.1,83.9,40.7,107.1,1,1,2.25,35.8,28.38
45.2,45.4,23.2,105.1,1,3,2.25,27.9,4.43
688.4,54.8,48.9,87.0,1,3,1.8,-6.8,72.96
223.6,23.5,41.8,90.8,0,1,2.25,30.8,18.85
263.1,49.6,47.0,97.0,1,4,2.2,-7.2,27.54
406.2,59.2,21.2,125.5,0,5,2.0,12.5,41.25
39.0,82.0,33.4,124.2,0,5,2.25,35.0,4.08
363.7,18.1,19.0,125.6,0,2,2.2,-3.8,31.85
504.3,7.9,40.2,98.2,0,4,2.25,31.2,42.35
332.2,34.5,30.6,109.3,1,3,2.25,24.1,31.55
79.1,18.9,27.4,114.5,1,1,2.2,0.8,7.21
373.1,90.2,26.4,128.9,0,2,2.25,18.4,38.36
328.2,18.9,45.3,114.5,0,1,2.2,30.5,27.25
422.4,52.9,36.2,120.8,1,1,2.0,36.4,40.29
270.8,57.7,24.4,97.7,1,3,1.8,38.9,28.43
245.1,67.1,30.9,102.0,1,1,2.25,22.8,24.32
649.8,40.8,42.9,93.5,0,5,2.25,9.7,62.47
114.0,83.7,28.1,112.2,0,3,2.2,8.3,12.01
228.4,85.4,28.7,86.1,0,1,2.25,19.7,22.66
203.7,94.2,22.8,101.3,1,4,2.25,6.8,23.35
62.1,91.4,33.1,96.9,0,3,2.25,2.5,7.03
424.6,56.9,49.8,90.1,0,3,1.8,36.7,42.31
111.1,15.8,21.5,98.1,0,3,2.25,0.7,9.55
578.9,88.3,30.1,88.6,1,3,2.2,27.4,64.26
70.9,60.9,43.5,102.8,0,5,2.25,1.1,7.29
668.8,79.2,40.2,106.0,0,4,2.0,6.6,70.23
219.6,54.3,31.2,116.7,1,5,2.0,-4.2,23.4
329.8,7.3,48.7,115.3,1,3,2.25,6.2,28.44
699.9,6.4,48.4,109.9,0,2,2.0,25.6,56.83
413.1,85.1,37.8,120.7,1,4,2.25,4.3,48.0
250.4,9.0,32.9,129.1,0,5,2.0,17.4,21.54
124.2,67.9,44.7,127.3,1,5,1.8,-0.6,14.58
248.2,82.2,32.6,91.9,0,5,2.25,-1.9,27.87
630.2,72.5,45.1,128.3,1,4,2.2,-7.2,70.11
621.2,56.9,48.1,125.0,1,4,2.2,25.6,64.02
352.6,23.8,33.6,125.7,0,4,2.0,26.6,31.3
197.4,81.2,38.4,105.2,1,5,2.2,30.9,22.58
136.4,10.1,46.7,122.6,1,5,2.25,17.2,12.31
381.4,38.8,33.1,89.7,0,5,2.25,14.7,36.29
188.2,86.7,20.6,127.4,0,3,2.25,23.6,19.71
421.5,33.7,20.0,101.3,0,3,1.8,19.1,38.99
534.2,6.7,42.2,90.1,1,3,1.8,30.5,47.18
264.2,97.6,34.7,96.3,1,2,2.2,-5.4,30.14
314.3,43.8,19.9,93.0,1,3,1.8,1.7,32.23
150.8,51.4,32.6,86.4,0,1,2.2,24.8,13.9
79.6,21.8,21.4,126.2,0,1,2.2,18.1,6.74
564.2,46.6,18.4,86.7,0,2,1.8,17.4,53.48
25.5,57.2,38.7,97.9,1,2,2.25,31.2,2.8
219.3,40.3,35.4,111.6,0,5,2.2,21.6,20.96
645.0,7.1,49.0,116.1,0,3,1.8,-4.3,56.32
644.6,95.7,49.8,98.6,1,5,2.2,35.9,76.2
59.6,42.3,18.2,129.1,1,5,1.8,4.1,6.49
281.8,12.1,47.9,98.3,1,5,2.25,21.1,25.44
503.0,86.2,35.9,85.1,0,3,1.8,11.9,53.81
488.7,65.1,27.5,91.4,1,1,2.0,35.7,48.28
639.8,90.5,21.8,114.6,0,3,1.8,-2.1,71.59
588.1,89.2,26.8,125.1,0,1,2.2,-7.0,60.81
423.6,34.8,26.9,121.5,0,2,1.8,27.0,38.41
120.8,38.9,19.2,95.4,0,4,1.8,0.1,11.92
324.0,43.9,32.7,109.4,0,4,2.0,-5.7,31.57
320.2,41.1,40.4,115.2,0,1,2.0,32.4,28.53
642.6,79.4,18.7,113.0,1,5,1.8,28.7,74.63
649.2,77.8,42.0,112.2,0,1,2.2,28.6,63.03
623.2,12.7,26.3,115.6,0,4,1.8,39.5,55.09
436.6,58.0,29.8,127.3,0,1,2.25,0.2,41.62
366.9,6.2,41.4,129.3,1,1,2.25,4.8,31.18
566.2,87.7,24.8,128.2,1,4,2.0,14.6,64.12
396.0,48.7,48.3,96.9,0,5,2.2,35.0,38.7
156.7,69.8,20.1,124.1,1,1,2.25,-1.8,16.09
416.6,53.6,27.4,96.2,1,5,2.0,13.3,43.47
257.8,32.9,26.2,129.1,0,1,2.25,0.3,22.98
148.2,43.1,38.3,112.4,1,1,1.8,2.2,14.65
308.4,87.5,28.5,103.4,0,2,2.0,17.7,31.74
645.2,61.8,40.4,91.9,0,1,1.8,2.5,64.21
393.6,53.3,35.5,99.4,1,4,2.2,8.8,40.36
89.9,22.5,28.4,116.3,1,2,1.8,7.8,8.2
636.0,9.3,41.5,100.8,1,5,2.25,38.7,56.8
189.8,87.0,33.3,130.0,0,5,2.0,0.8,21.39
663.6,72.9,29.9,122.8,0,2,2.2,15.3,65.6
337.2,62.3,32.5,92.7,0,3,1.8,-0.2,35.06
213.8,76.3,42.6,127.1,0,1,2.25,-9.1,21.59
577.4,14.3,47.2,97.7,0,4,2.0,29.9,49.77
131.8,55.3,28.6,116.4,1,5,2.0,6.2,13.7
628.3,55.4,30.1,127.2,0,3,2.25,2.7,62.45
488.3,61.1,28.3,114.6,1,3,2.2,-7.9,51.25
201.8,27.1,30.4,119.9,1,2,2.2,16.9,18.17
177.7,65.2,39.9,125.7,1,4,2.2,23.1,18.56
78.0,19.6,40.7,120.8,0,4,1.8,14.3,6.78
484.6,26.7,19.0,102.7,1,3,2.25,-9.8,45.98
638.2,68.6,40.2,101.5,0,4,1.8,25.7,66.96
538.4,45.6,42.0,96.2,1,3,1.8,27.6,54.0
599.1,6.9,18.8,89.1,0,5,2.2,10.4,51.23
52.5,16.6,49.0,120.0,1,1,2.2,28.0,4.46
337.2,95.7,42.4,107.7,1,5,2.25,31.1,40.17
273.9,97.2,25.4,89.6,0,3,1.8,26.5,30.03
246.6,53.3,42.7,118.2,1,1,2.25,-6.6,24.46
388.5,28.3,46.2,129.7,1,3,1.8,33.4,36.74
260.0,33.5,44.0,108.1,1,2,1.8,-2.6,25.37
698.9,57.6,25.0,113.9,1,1,2.25,-9.4,70.2
161.5,64.7,37.1,110.8,0,4,2.0,11.7,16.55
331.6,36.6,44.2,120.2,0,2,1.8,4.0,31.6
206.0,95.0,36.7,98.0,0,1,1.8,36.4,21.35
673.1,5.4,26.9,103.7,1,4,1.8,12.1,59.93
408.3,91.6,31.1,102.0,1,4,2.25,-2.7,48.37
213.2,50.1,39.3,103.2,0,1,2.2,-0.4,20.03
569.1,74.6,25.8,101.9,1,2,2.2,13.9,59.53
594.2,26.2,35.0,124.3,0,3,2.2,-8.1,54.09
307.7,52.7,45.7,94.8,0,4,2.0,34.6,29.77
296.1,88.5,40.3,91.0,1,4,2.2,-8.1,34.29
108.8,52.4,22.8,99.2,1,1,2.2,29.9,10.31
417.7,41.3,47.2,108.1,1,5,2.2,12.0,41.71
251.1,60.1,48.5,85.6,1,1,2.2,12.8,24.49
429.0,5.3,41.9,87.3,0,1,2.25,16.5,33.94
267.2,69.3,30.3,97.8,1,3,1.8,25.5,28.88
319.0,18.5,31.7,106.3,0,2,2.0,-3.4,27.62
136.0,32.7,25.3,124.0,0,2,1.8,20.5,12.04
380.0,48.9,29.4,85.8,0,4,2.0,-7.2,38.0
431.1,38.9,32.3,100.1,0,2,2.25,30.0,38.54
642.9,69.0,46.5,93.1,1,2,2.2,26.1,66.12
352.1,95.8,34.9,104.5,1,3,2.0,-4.4,40.9
680.7,18.8,40.6,121.6,0,3,2.2,34.7,58.21
525.1,36.6,49.0,93.3,0,4,1.8,17.2,50.3
613.6,47.7,47.8,96.0,0,4,1.8,25.0,60.24
367.7,21.3,28.5,98.1,1,4,2.0,-5.6,34.9
475.5,75.8,27.6,107.6,0,3,2.0,26.1,48.07
52.2,87.3,33.8,113.3,0,4,2.25,14.0,5.35
202.6,43.0,47.1,106.2,0,4,2.2,-7.1,19.66
610.1,18.7,28.4,112.4,0,4,2.25,-8.5,54.78
502.6,33.7,33.8,118.3,1,2,1.8,39.7,47.43
21.8,28.1,28.0,96.6,0,4,2.0,18.0,1.77
516.5,17.1,41.7,89.3,1,2,1.8,19.7,46.64
630.1,82.2,19.4,121.7,0,2,1.8,6.4,65.53
239.1,75.5,18.6,102.2,0,4,2.25,22.6,24.64
320.0,40.3,39.2,89.7,1,2,2.2,-2.8,30.89
415.2,54.0,42.7,124.1,1,3,2.2,-4.2,43.01
419.7,91.9,20.3,98.6,0,2,2.0,19.6,43.73
551.2,90.7,29.5,106.8,0,2,2.25,-1.1,58.77
468.5,28.4,38.3,86.5,0,5,2.25,30.4,43.13
286.1,40.7,30.5,90.2,0,3,2.25,31.9,26.14
353.0,17.9,19.4,102.7,1,5,1.8,36.8,33.82
326.5,54.3,39.6,106.1,1,3,2.2,13.3,32.76
260.5,55.0,30.8,111.7,0,2,2.0,-6.3,25.42
303.0,77.8,19.2,104.8,1,2,2.2,22.2,32.1
601.1,60.1,44.5,120.5,1,5,2.0,-3.0,65.6
334.9,56.7,23.7,94.3,1,4,2.2,31.3,34.63
309.9,72.0,25.0,85.4,0,3,2.0,27.4,31.02
560.6,16.7,43.2,100.2,0,3,1.8,26.8,49.14
409.9,54.0,30.7,125.7,1,3,2.2,37.5,40.87
377.7,84.6,35.9,101.8,0,1,1.8,35.0,38.85
117.4,99.8,41.1,111.8,0,4,2.0,4.6,13.73
517.7,99.3,42.8,87.8,0,3,2.0,21.7,56.07
405.7,69.2,44.3,123.7,0,2,1.8,-9.3,41.76
211.4,76.1,42.1,91.6,0,1,2.0,-6.8,21.27
388.3,70.7,45.5,99.5,1,2,1.8,30.7,41.39
65.7,53.4,25.1,113.5,0,1,1.8,18.1,6.42
351.9,52.8,45.0,94.4,0,5,2.0,38.8,35.1
337.2,57.8,23.6,125.3,1,2,2.25,39.5,33.41
444.0,19.0,21.7,120.4,1,3,2.0,14.3,39.72
371.6,15.7,31.5,91.0,0,5,2.0,-7.7,33.73
486.6,63.1,38.8,106.4,0,2,2.0,35.3,46.68
18.7,64.6,26.6,95.7,1,4,2.0,6.2,2.09
242.5,88.1,26.5,120.4,1,2,2.25,14.3,26.05
679.2,85.2,40.6,121.2,1,4,2.25,24.6,76.51
694.0,22.4,37.9,105.7,1,4,2.2,11.3,64.13
290.1,14.7,47.5,102.2,1,5,1.8,33.6,27.46
659.8,24.9,25.9,122.3,1,4,2.0,22.0,61.23
95.6,55.0,26.0,117.0,0,4,1.8,19.1,9.73
448.6,48.6,49.0,106.6,0,2,1.8,2.6,44.12
258.8,70.7,39.9,98.1,1,5,2.2,26.1,28.41
255.5,10.1,25.9,102.3,0,5,1.8,23.5,22.63
660.4,65.7,37.1,102.6,0,3,2.25,25.8,65.17
162.8,21.0,32.8,124.9,1,2,2.0,11.3,14.36
223.4,68.9,37.3,86.8,0,1,1.8,16.0,22.08
447.7,42.5,19.1,87.9,1,4,2.25,21.2,44.03
648.7,6.0,25.9,126.9,0,3,2.0,25.9,53.38
668.8,67.7,46.6,125.3,0,5,2.2,4.2,71.43
640.5,15.7,33.0,128.1,1,3,2.2,8.4,56.69
686.4,85.4,37.3,116.7,1,5,2.0,38.2,79.0
329.1,14.6,19.6,128.2,0,2,2.0,-7.6,28.38
289.9,45.9,35.7,123.4,1,4,1.8,-0.2,30.36
471.5,33.5,48.9,116.9,0,5,2.25,37.1,43.87
168.2,57.6,28.5,96.9,0,4,1.8,11.3,16.84
16.2,20.4,30.3,108.8,0,2,2.2,29.4,1.14
97.4,19.7,19.1,99.7,1,5,2.2,31.9,9.22
371.6,89.2,33.0,94.4,1,3,2.0,39.8,41.33
29.4,22.2,35.2,95.5,0,5,2.0,29.1,2.88
522.4,21.0,28.3,94.8,1,3,2.25,20.2,46.86
34.6,22.3,21.0,124.7,0,4,2.2,10.6,3.24
386.1,61.0,42.7,114.4,1,1,2.2,15.0,37.76
176.9,11.2,46.3,128.4,1,5,2.25,-0.9,16.46
594.7,9.2,25.3,106.3,0,3,2.0,5.1,49.77
460.7,93.7,39.9,98.2,1,5,1.8,30.7,55.87
329.0,100.0,32.9,102.6,1,4,2.25,18.4,38.54
445.3,72.8,39.0,91.0,1,1,2.0,38.2,45.44
333.6,37.3,44.6,119.4,1,1,2.2,28.6,30.77
527.8,21.3,36.4,103.9,1,4,1.8,-8.4,51.14
68.9,66.7,29.7,126.3,1,5,2.2,27.0,7.28
100.9,93.3,48.5,85.4,1,5,2.25,22.1,12.03
342.0,40.4,32.2,97.2,1,2,2.2,-2.1,33.18
533.1,78.0,26.8,87.2,0,1,2.2,21.6,52.16
19.1,42.5,29.8,110.9,1,1,2.25,4.7,1.71
355.1,35.2,40.2,116.5,1,5,2.2,-9.8,35.96
31.1,81.4,37.1,127.1,0,4,2.2,32.5,3.04
279.8,93.1,27.0,98.3,1,2,2.25,37.3,30.7
120.1,86.5,48.3,120.8,0,5,2.0,19.7,12.97
471.4,93.7,42.3,89.3,1,1,2.25,-2.3,51.9
524.1,68.6,19.3,115.5,0,4,1.8,12.1,55.07
305.2,52.4,28.8,103.8,1,2,1.8,2.3,31.73
288.5,51.2,29.1,127.1,0,5,2.25,24.0,28.45
605.3,60.2,29.1,111.9,1,2,2.0,21.8,60.33
240.7,11.1,47.4,97.0,1,3,2.0,21.7,21.1
356.4,48.5,27.3,99.9,1,4,1.8,-3.8,37.86
49.6,74.6,19.1,108.5,1,2,2.2,23.0,4.94
327.5,21.9,34.2,112.2,0,4,2.2,11.1,29.15
665.4,94.2,18.4,90.5,0,5,2.2,-6.2,77.0
148.1,57.2,46.7,98.7,0,4,2.0,-7.3,15.09
536.7,42.2,38.9,113.5,1,3,2.0,5.3,52.07
86.8,64.8,33.5,108.3,1,2,2.25,2.9,9.25
139.8,73.0,29.6,121.5,0,4,2.25,37.3,14.35
334.2,46.0,40.3,90.8,0,2,2.2,36.0,30.45
683.8,7.1,18.4,120.8,1,1,2.25,-3.2,58.52
132.9,12.1,30.6,91.9,0,3,2.2,27.4,10.92
