distance_km,city_share_pct,avg_speed_city,avg_speed_hwy,ac_on,persons_in_car,tire_pressure_bar,outside_temp_c,fuel_used_l
590.6,7.1,46.9,115.4,0,4,2.25,5.5,49.84
417.0,44.3,49.2,98.3,1,1,2.25,32.8,39.14
621.5,78.5,32.9,87.4,0,5,2.25,19.5,66.73
324.0,99.8,32.9,85.3,1,5,2.0,19.4,39.06
580.5,83.0,36.8,89.0,0,5,2.25,9.0,63.28
678.8,50.8,29.3,125.3,0,5,2.2,-9.7,69.2
339.0,74.1,26.2,113.5,1,5,1.8,11.4,38.84
384.7,96.4,27.2,112.5,0,2,1.8,-2.8,43.03
335.2,69.2,34.1,120.8,0,2,2.0,15.6,32.61
149.1,97.0,48.0,113.0,0,2,2.0,-4.7,16.29
579.6,63.8,35.3,115.1,1,2,2.0,11.9,58.49
648.7,36.3,28.4,119.2,0,5,2.25,11.6,61.12
524.6,23.6,28.9,90.8,0,5,2.2,16.5,47.81
257.4,59.4,18.9,93.4,0,2,2.0,-5.6,25.29
134.4,95.0,23.0,121.4,1,2,2.0,4.8,14.99
73.5,33.3,22.9,87.2,1,5,2.25,5.7,7.41
268.3,52.6,21.2,85.2,0,4,1.8,25.1,26.59
572.5,88.7,30.0,104.5,0,2,2.2,28.9,59.06
95.9,90.8,42.5,122.6,1,5,2.25,-7.8,11.5
19.3,57.6,42.6,113.4,0,2,1.8,-6.8,2.03
283.7,24.9,26.8,118.1,0,1,1.8,25.8,24.64
107.6,72.7,18.6,92.9,1,3,1.8,13.3,11.84
357.7,54.2,39.9,107.2,0,3,2.2,29.2,34.1
109.4,22.2,24.2,99.2,1,3,2.0,36.5,9.62
482.3,69.1,24.8,86.5,1,5,2.0,31.1,53.0
268.5,46.2,41.6,95.3,0,1,2.2,17.0,24.3
408.4,19.7,31.2,124.9,0,4,2.2,17.8,35.58
239.5,36.1,20.5,128.9,0,5,1.8,33.0,23.17
334.1,94.6,28.0,115.0,0,4,2.0,27.9,36.87
334.5,36.1,21.2,104.5,0,4,2.25,-0.7,31.88
468.9,60.5,30.8,91.0,0,5,2.2,36.9,47.75
448.2,30.3,37.0,126.3,1,4,1.8,22.9,43.42
296.6,20.4,23.6,116.5,0,1,1.8,34.4,25.46
143.8,32.4,29.6,112.8,1,4,2.25,16.3,13.75
121.7,69.6,37.1,99.7,0,5,1.8,27.0,13.3
14.3,79.7,37.9,105.8,1,2,2.0,27.5,1.73
456.4,75.0,32.2,112.9,0,1,2.2,0.3,45.51
309.2,22.9,48.5,103.5,0,4,1.8,10.1,28.43
165.5,56.0,47.3,102.4,0,4,2.0,2.9,17.02
113.5,70.3,24.9,101.8,1,2,2.0,23.2,11.94
440.8,92.0,48.6,109.4,0,2,2.25,10.5,45.66
286.0,8.1,36.8,97.6,0,3,2.0,23.6,23.57
165.9,55.6,32.1,88.5,1,2,1.8,40.0,16.98
265.5,68.7,33.0,114.9,1,5,2.0,4.7,30.17
497.7,32.4,48.4,93.6,0,4,2.0,35.6,45.33
244.0,11.6,36.3,87.3,1,3,1.8,36.9,21.96
48.5,89.4,27.7,95.8,1,3,2.25,-3.5,5.62
66.2,94.9,34.9,129.3,0,3,2.0,-7.0,7.4
226.6,77.4,46.0,126.5,0,1,2.2,16.2,21.97
580.3,5.9,38.0,103.1,0,1,2.0,7.2,45.91
468.6,21.4,22.7,103.7,1,3,2.25,32.4,42.02
173.4,87.9,41.4,115.4,1,1,2.0,23.6,18.32
224.0,71.2,41.8,107.6,0,4,2.2,14.4,22.93
90.2,91.2,33.3,114.5,0,1,2.25,11.7,9.03
130.1,93.3,36.3,106.9,1,1,2.0,11.5,14.1
88.8,17.9,33.5,100.5,0,4,2.25,23.9,7.45
585.1,65.5,36.3,122.7,0,2,2.2,39.8,56.79
314.1,33.1,40.0,123.3,0,1,2.2,27.2,26.96
653.3,66.5,32.5,112.9,1,1,2.25,17.7,65.04
461.3,12.8,18.9,94.8,1,2,2.25,1.0,40.71
530.9,86.2,42.7,125.9,1,1,2.2,20.6,55.94
379.8,64.7,30.9,127.1,1,5,2.2,8.3,40.85
322.1,95.8,29.9,101.5,0,3,2.25,2.9,35.63
435.6,56.0,46.9,89.4,0,1,2.2,14.1,40.26
460.6,28.1,24.8,106.3,1,2,2.0,12.2,41.85
679.5,14.0,27.3,114.1,0,1,2.2,17.5,55.13
475.9,8.1,35.0,103.2,1,5,1.8,-9.3,44.83
685.6,59.1,49.0,118.3,1,3,2.2,3.6,72.22
576.7,82.0,48.2,106.1,0,3,2.2,-8.3,61.51
383.0,61.8,33.6,117.5,0,3,2.2,15.5,37.38
416.8,29.7,34.5,86.3,1,2,1.8,-6.4,40.16
236.6,17.3,44.1,128.7,0,4,2.25,10.6,20.87
68.2,71.6,47.9,85.2,0,5,1.8,1.4,7.81
379.8,84.9,36.6,107.2,1,2,1.8,35.1,41.65
487.4,62.2,43.5,123.9,0,4,2.2,23.1,48.93
547.6,46.8,48.3,87.3,0,4,2.2,-6.9,53.92
453.3,49.6,43.4,124.7,1,5,2.25,28.8,46.85
162.8,71.0,24.4,88.6,0,3,2.25,6.8,16.32
694.5,20.8,44.1,109.4,0,3,1.8,36.0,62.09
60.9,84.3,38.3,89.0,1,5,1.8,11.1,7.38
533.5,6.7,46.5,95.7,0,2,2.0,31.8,43.28
360.7,73.4,21.6,130.0,1,4,2.2,-4.0,40.58
39.5,62.1,22.4,115.6,1,5,2.25,15.5,4.34
161.2,98.9,45.2,119.6,1,4,1.8,9.2,19.41
117.4,46.3,47.2,109.0,1,2,2.2,9.4,11.46
416.3,85.1,36.6,118.7,1,3,1.8,9.4,46.66
633.6,34.6,34.1,100.1,0,3,2.25,-4.9,59.27
452.0,55.4,31.4,95.4,0,5,2.2,29.2,45.56
627.8,61.0,39.2,121.2,0,4,2.2,29.6,62.63
629.3,89.4,32.1,113.3,0,5,2.0,-3.8,71.63
528.7,55.5,19.1,120.4,1,1,2.2,20.8,51.12
131.9,79.5,46.2,117.9,0,1,2.0,11.2,12.63
140.4,85.6,28.8,127.1,1,1,2.25,30.5,14.92
437.0,65.5,30.0,116.6,1,5,2.0,25.6,47.2
640.9,80.8,32.9,97.5,0,3,2.0,-9.2,68.14
496.5,16.5,23.7,117.9,0,1,1.8,5.9,41.85
379.9,19.2,28.3,124.4,0,3,2.25,-1.3,33.84
615.1,90.6,40.1,91.8,0,1,2.25,17.7,61.95
276.0,82.7,36.5,104.3,1,5,2.2,17.1,31.37
520.4,50.9,43.8,110.2,0,2,1.8,24.2,49.87
96.8,40.4,32.3,127.4,0,2,2.25,22.8,8.72
647.1,45.9,22.4,101.0,0,5,1.8,38.0,64.96
13.4,28.2,40.4,125.6,1,1,2.0,8.1,1.05
575.8,44.6,28.7,123.1,1,1,2.0,18.9,53.99
672.5,19.6,18.4,92.1,1,3,2.0,17.9,60.3
371.8,69.0,33.0,101.2,1,2,2.0,34.3,38.04
365.6,11.3,44.4,118.9,0,2,2.0,2.2,30.86
333.3,50.2,31.0,88.0,1,3,2.25,5.5,32.9
37.0,46.7,27.8,124.8,0,3,2.2,31.8,3.61
73.4,87.6,44.9,86.1,1,1,2.0,3.5,7.77
46.1,22.2,19.0,111.8,0,2,2.25,30.1,4.18
687.6,59.9,33.1,118.4,0,5,1.8,30.0,71.9
472.4,23.8,44.2,107.6,1,1,1.8,39.6,42.47
260.3,11.2,44.6,94.3,1,2,2.0,-0.7,22.75
414.0,35.8,30.1,89.0,1,2,1.8,16.4,39.53
467.7,79.3,37.7,105.6,1,5,1.8,19.5,54.2
81.4,67.1,19.6,99.7,1,1,1.8,19.4,8.4
626.9,34.3,28.6,90.6,0,4,1.8,29.2,59.62
577.9,99.1,47.4,114.6,1,4,1.8,38.8,69.5
605.1,54.8,26.1,103.3,1,5,2.0,-4.0,64.96
454.3,88.5,24.1,86.9,0,5,1.8,35.9,51.29
144.9,97.0,24.0,96.5,1,4,1.8,-7.5,17.88
510.0,36.3,32.9,124.3,1,4,1.8,5.8,50.5
146.6,59.6,45.7,119.1,0,3,2.0,-6.8,14.65
264.5,83.6,35.7,114.8,0,1,2.0,-1.9,26.87
210.7,75.7,44.4,88.2,1,1,2.2,27.0,21.62
341.1,5.9,27.0,98.1,1,3,1.8,-6.9,30.66
570.3,39.5,48.4,113.4,0,5,1.8,-0.7,57.62
328.5,36.0,41.6,121.9,1,4,1.8,6.7,32.58
510.3,90.1,39.2,129.5,0,3,1.8,21.4,55.43
39.6,36.0,42.6,129.7,1,3,2.25,23.3,3.95
55.8,8.0,21.4,129.0,0,3,2.2,16.7,4.67
291.6,83.0,33.2,88.0,0,3,1.8,14.6,31.12
573.2,32.3,34.5,94.7,0,1,2.25,32.8,49.1
607.7,25.3,38.4,96.1,1,2,2.25,-2.7,56.24
574.4,12.3,42.1,101.7,0,5,1.8,19.1,51.28
596.5,11.8,29.5,101.6,0,1,2.25,36.7,48.24
40.6,27.7,42.3,96.5,1,3,1.8,-0.8,4.01
574.1,43.5,38.1,125.4,1,3,2.0,34.6,55.66
692.1,35.8,42.0,96.0,0,5,2.0,13.3,65.23
560.7,33.0,27.9,111.6,1,3,2.0,24.6,52.69
175.1,61.7,44.5,113.3,0,3,2.25,38.5,17.21
73.2,94.6,31.7,85.4,0,1,2.0,23.6,7.31
259.2,48.8,41.6,98.4,1,2,2.25,-3.8,26.08
357.3,96.4,28.8,113.0,0,1,1.8,-1.1,38.96
253.3,62.2,36.1,120.3,0,5,2.0,30.1,25.97
115.8,29.0,31.2,99.7,1,2,1.8,20.3,10.57
295.8,21.4,28.6,90.2,0,5,1.8,-4.3,28.06
450.6,44.9,18.7,118.1,0,3,2.2,26.2,41.73
579.3,72.2,24.2,89.0,0,2,2.25,14.0,56.84
369.7,76.4,23.5,121.4,0,2,2.2,20.4,36.71
672.6,15.2,36.8,126.2,1,3,1.8,34.2,61.41
156.5,9.2,41.8,98.2,1,1,2.0,16.9,13.27
676.1,67.4,28.5,91.4,0,2,2.0,26.1,65.4
612.5,72.6,39.5,113.4,0,1,2.2,8.2,59.12
179.0,12.3,22.2,93.2,1,4,2.25,13.7,15.8
109.8,49.6,25.0,129.5,1,3,1.8,3.2,11.28
227.9,55.7,47.3,123.4,0,3,2.25,34.0,22.06
394.6,6.0,31.3,127.4,1,5,1.8,16.9,35.89
529.3,31.2,31.7,101.9,1,3,2.25,30.2,49.28
436.4,52.1,43.4,109.2,0,1,2.25,5.2,40.01
268.4,69.2,25.1,99.6,0,1,2.25,11.6,25.46
544.2,31.7,28.1,122.9,1,1,1.8,-5.4,52.13
18.6,45.1,28.7,106.3,0,3,2.2,24.6,1.88
274.1,73.0,36.4,110.8,1,4,2.2,4.9,30.73
165.3,8.8,26.8,116.4,1,5,1.8,5.5,15.48
533.5,72.4,22.1,108.3,1,4,2.25,25.7,57.97
521.3,61.2,49.9,97.3,1,3,2.2,21.4,53.23
589.0,30.4,43.6,109.3,0,4,1.8,3.4,56.54
351.9,37.6,36.3,85.1,0,2,2.0,36.5,31.5
84.2,40.1,39.2,90.9,1,4,2.25,10.3,8.19
381.2,36.1,37.0,89.4,0,1,2.2,33.7,33.0
210.2,71.7,45.6,100.6,0,3,2.2,32.5,20.9
251.1,48.7,20.2,115.6,0,1,2.25,26.5,22.93
88.1,56.7,46.2,114.8,1,1,1.8,10.8,8.58
81.7,9.4,29.8,114.8,0,1,2.2,18.2,6.35
215.0,88.4,40.0,124.2,1,4,2.2,21.6,24.44
532.4,81.5,42.3,111.2,0,2,2.2,-2.7,55.47
85.4,44.0,20.6,89.9,0,4,2.2,2.4,8.18
489.4,85.5,46.6,115.9,0,3,2.25,-2.0,52.88
489.9,41.4,21.7,106.4,1,3,1.8,25.9,48.63
652.0,16.4,19.6,109.7,1,4,2.25,-2.0,60.74
128.6,32.1,39.7,92.9,1,4,1.8,6.5,12.49
125.4,7.3,19.8,91.8,1,5,2.25,-1.0,11.7
677.6,50.0,49.5,110.6,0,4,2.25,28.5,65.56
381.8,28.4,46.8,109.9,0,1,1.8,-3.8,34.3
267.4,46.0,48.0,108.0,1,5,2.0,13.7,26.92
514.7,52.7,21.3,122.3,1,4,2.25,39.9,52.45
167.4,40.5,40.2,122.4,1,4,2.2,10.1,16.51
640.0,11.7,42.0,113.9,1,5,1.8,20.8,59.29
256.1,72.6,23.6,94.1,0,5,1.8,39.4,27.49
271.4,58.4,28.0,101.5,0,2,2.0,-6.9,26.49
360.9,36.8,25.7,114.1,1,1,1.8,27.0,34.04
563.7,98.3,29.3,85.5,0,2,2.2,25.2,59.25
185.9,51.1,34.3,110.6,0,5,1.8,12.8,19.05
150.7,16.5,48.4,93.1,0,5,2.2,15.8,13.38
326.3,13.1,37.3,123.6,0,3,2.2,32.9,27.25
269.8,26.3,40.4,108.4,0,4,2.25,1.8,24.8
495.3,54.9,25.0,118.7,0,5,2.25,22.2,49.75
640.6,49.0,36.3,94.5,0,3,2.25,2.1,62.33
370.3,76.6,33.9,112.4,0,4,1.8,35.5,39.84
513.2,88.4,35.6,111.5,0,2,2.25,10.2,52.85
613.0,8.4,46.4,127.6,0,3,2.25,26.8,50.68
194.9,39.8,40.7,128.6,0,1,2.2,-1.2,17.68
515.8,67.2,32.9,90.5,1,2,2.25,40.0,52.87
588.5,73.3,31.5,114.7,1,4,1.8,34.4,65.3
652.1,21.1,34.4,120.0,1,5,2.0,-4.1,62.73
520.1,68.5,27.3,104.7,0,4,2.0,28.1,53.07
411.1,69.0,32.6,117.4,0,5,2.2,27.4,43.13
595.4,51.1,25.5,97.4,1,2,1.8,34.7,59.56
150.5,71.7,32.6,93.8,1,4,2.0,9.6,16.01
578.7,24.4,21.0,88.8,1,5,2.2,17.9,54.52
603.9,75.7,36.5,127.7,1,5,1.8,3.8,71.36
417.5,81.0,49.6,124.2,0,4,1.8,14.8,45.19
624.5,47.9,43.8,116.5,0,5,2.25,-9.5,62.82
140.0,26.0,39.2,87.7,0,2,2.0,36.0,11.78
439.8,58.3,27.6,95.4,0,5,1.8,20.1,45.47
384.5,55.4,20.3,90.3,1,4,2.0,9.3,39.78
311.8,50.4,40.0,119.9,1,2,2.0,19.5,30.57
217.2,15.8,46.5,103.3,0,1,1.8,2.1,18.86
84.3,42.5,30.2,124.4,1,1,2.25,3.6,8.15
406.4,92.8,38.8,116.9,1,2,2.2,24.2,44.75
583.6,97.2,48.5,105.2,0,2,2.2,11.1,61.54
683.1,7.0,46.4,92.6,1,5,2.2,14.9,60.49
546.2,68.0,38.3,127.2,1,5,1.8,14.8,61.18
569.2,83.5,28.6,120.9,0,4,2.0,30.4,60.68
159.4,49.5,33.7,126.8,0,2,2.2,20.6,14.81
323.9,56.8,22.6,128.1,1,3,2.2,4.9,33.71
442.8,40.4,42.6,125.7,1,2,2.0,3.8,42.79
267.8,54.8,37.9,89.4,0,4,2.0,4.0,27.32
490.1,39.5,28.5,119.3,0,2,2.0,2.6,45.35
258.3,14.9,41.3,129.2,1,5,2.0,6.3,23.54
202.7,24.1,26.6,97.7,0,4,1.8,20.8,18.53
369.4,41.8,25.0,107.3,0,3,2.25,4.0,35.23
36.3,82.1,46.8,87.8,0,3,2.25,21.5,3.78
108.8,75.2,48.8,125.6,0,5,2.0,37.6,11.52
592.1,34.0,20.6,104.5,1,5,2.2,28.7,57.71
648.4,9.4,35.4,86.0,1,3,2.0,6.2,55.93
414.2,46.8,33.9,106.2,0,5,2.0,-6.6,41.53
190.6,52.3,25.3,105.6,1,4,2.0,-4.9,20.07
176.1,86.5,29.9,125.7,0,1,2.25,9.7,17.32
42.7,96.2,21.9,112.4,0,3,1.8,-5.2,5.05
572.8,49.4,47.4,88.2,1,5,2.0,5.9,58.86
439.7,49.9,44.5,121.6,0,2,2.25,10.6,40.42
32.4,94.1,45.4,107.9,1,3,2.25,2.6,4.01
63.2,88.2,40.4,119.1,1,2,2.2,-4.6,6.76
241.7,51.0,27.4,109.9,0,5,2.25,-1.7,24.48
288.0,26.2,24.8,129.0,0,4,1.8,-3.3,27.35
122.0,34.5,25.3,92.7,1,3,1.8,35.1,11.98
408.8,92.0,36.3,89.9,0,4,2.0,38.6,44.41
329.0,7.9,48.1,95.5,0,2,1.8,6.3,27.55
694.5,31.0,45.7,123.9,1,4,1.8,26.7,67.98
12.4,19.7,31.0,93.5,1,2,2.2,24.8,1.12
666.7,46.2,46.6,128.4,0,4,1.8,14.7,65.38
486.2,41.4,26.7,102.9,1,1,2.25,26.9,45.17
622.3,23.4,22.5,104.7,0,3,2.25,21.9,54.03
315.1,13.4,20.1,89.0,0,4,2.25,19.0,27.1
582.4,65.1,35.5,117.2,1,5,2.0,-0.6,64.57
401.3,13.1,27.2,120.2,1,1,2.25,17.6,34.27
209.5,91.4,29.1,98.4,1,2,2.25,12.5,22.96
461.4,82.8,37.9,101.8,0,1,2.2,11.9,45.81
96.2,81.1,46.6,104.7,0,2,1.8,2.4,9.99
476.7,99.2,28.9,99.7,1,2,1.8,1.3,56.23
141.1,67.6,44.8,122.3,1,3,2.0,25.0,14.71
694.1,22.8,34.2,97.0,1,5,2.2,13.9,65.45
375.4,95.7,30.3,92.7,1,5,1.8,24.5,45.39
113.3,50.3,49.2,115.6,0,3,1.8,38.1,11.16
626.2,37.8,45.6,101.1,1,2,2.0,21.6,58.53
38.8,57.6,45.0,88.1,1,3,2.0,35.9,4.11
362.3,76.0,25.2,101.7,1,2,2.0,-2.0,39.39
640.4,15.0,35.0,101.6,0,1,2.2,14.5,52.15
614.3,15.4,30.2,129.0,1,5,2.0,6.1,55.97
612.8,27.8,46.7,117.1,1,2,1.8,-7.7,58.76
18.2,16.1,50.0,121.7,0,5,2.2,39.7,1.39
521.9,91.3,47.2,88.5,0,4,2.25,25.6,56.46
59.2,27.6,45.1,128.4,1,5,1.8,6.3,5.86
168.8,86.7,48.4,100.8,0,3,1.8,-1.5,18.87
317.4,83.0,49.6,112.5,1,3,1.8,-2.0,36.71
435.3,88.8,18.6,92.8,1,3,1.8,9.4,49.5
314.2,58.3,36.0,86.2,1,3,2.25,23.4,32.05
16.4,33.2,38.8,117.5,1,2,2.0,23.8,1.46
634.2,55.3,45.3,125.0,1,2,2.25,1.5,64.19
460.2,92.2,27.6,110.0,0,2,2.2,2.0,49.05
268.2,57.6,21.8,115.8,1,4,2.0,16.2,27.95
338.2,24.6,46.1,125.2,0,4,2.0,12.1,30.36
369.2,83.4,26.8,126.8,1,4,2.25,12.2,41.29
369.9,70.9,43.2,105.4,1,3,1.8,2.1,41.33
93.6,49.2,41.6,89.1,1,3,1.8,9.3,9.59
500.2,11.0,34.7,120.3,0,3,2.2,21.3,41.74
656.0,84.1,34.6,119.9,0,5,2.2,22.6,71.53
144.8,6.7,33.3,110.3,1,3,2.25,-6.1,12.61
474.0,81.6,27.8,85.8,1,5,2.25,-2.7,55.31
456.0,64.4,43.7,116.3,1,1,2.25,-0.9,46.51
85.8,20.5,41.3,90.5,1,2,2.2,-2.2,7.99
692.4,54.4,46.8,125.8,1,3,2.2,-6.4,71.51
205.3,60.9,36.7,118.2,1,1,2.0,-4.0,20.93
582.0,71.1,44.5,108.7,0,4,2.25,-3.8,61.93
104.4,16.9,34.9,124.0,0,1,1.8,29.0,8.83
654.0,62.3,44.5,92.7,1,5,2.25,24.6,69.99
369.1,80.5,23.0,102.8,1,3,1.8,-6.3,42.22
531.1,14.2,41.4,96.5,1,2,2.25,21.6,45.88
22.5,73.1,28.8,113.9,0,3,2.25,23.2,1.98
219.0,95.8,32.7,129.2,1,1,2.2,-4.5,24.59
353.7,79.8,18.2,124.8,1,4,2.2,6.7,39.1
346.3,56.1,45.4,87.7,0,5,1.8,11.7,35.59
238.2,40.6,38.9,118.7,1,3,1.8,17.7,23.29
275.2,24.4,47.2,122.3,0,4,2.0,23.0,24.36
52.9,16.4,34.4,121.6,1,1,2.2,-3.5,4.74
555.2,92.6,19.5,111.7,1,5,2.0,7.3,64.88
504.5,94.6,34.6,129.2,0,2,1.8,39.7,54.1
159.2,39.5,21.5,97.6,1,2,2.2,-0.2,15.5
664.7,40.2,40.3,109.0,1,2,2.25,8.0,62.5
40.3,24.9,41.7,93.2,1,1,2.2,17.0,3.61
442.0,47.8,31.8,129.5,1,2,2.25,10.7,42.61
578.3,56.3,34.9,87.5,1,2,2.0,3.5,58.83
293.0,35.6,27.1,104.0,0,1,2.0,24.6,25.68
527.7,14.5,36.0,125.2,0,2,1.8,19.2,45.32
492.0,20.7,36.5,124.3,0,2,1.8,29.3,43.07
461.5,28.7,24.7,105.9,1,2,2.25,4.2,43.13
361.7,24.3,18.9,119.4,0,2,1.8,35.3,31.8
116.7,24.0,43.8,128.6,1,1,2.25,5.8,10.52
29.3,88.2,25.7,111.0,0,1,2.0,19.7,2.79
14.7,57.4,49.4,103.2,0,5,2.25,33.1,1.19
222.1,89.6,49.6,104.2,1,3,2.2,28.8,25.0
182.3,5.5,43.4,99.3,0,5,2.2,-5.1,15.94
91.2,25.1,42.9,126.6,0,5,2.25,6.9,8.45
619.8,85.9,35.5,116.9,0,5,2.25,11.6,68.1
357.4,34.2,24.1,107.3,1,1,1.8,33.5,33.15
394.3,33.0,27.5,95.2,1,3,2.0,12.1,37.29
596.7,8.5,18.3,112.4,0,4,2.25,14.5,50.33
509.5,11.8,39.0,90.2,0,1,2.2,16.6,41.37
34.6,54.5,49.2,87.7,0,4,2.2,16.2,3.13
410.0,85.0,31.9,118.6,0,3,1.8,39.8,44.03
278.6,36.3,49.7,89.0,1,5,2.25,37.6,27.64
335.9,88.3,21.5,102.6,1,5,2.0,-2.0,39.83
506.2,81.7,27.3,120.1,0,3,1.8,-4.3,55.22
165.2,5.1,21.3,103.4,0,4,2.0,21.4,13.77
67.1,16.7,32.7,98.3,0,1,1.8,-3.5,5.86
209.2,74.8,26.0,110.3,1,2,2.0,-4.4,22.5
546.4,58.0,26.9,107.0,0,1,2.2,16.0,50.79
385.8,38.8,33.8,105.9,0,3,2.0,24.7,35.52
543.0,94.1,31.5,125.1,0,2,2.0,31.2,56.79
88.6,78.1,30.7,111.4,0,1,2.2,27.2,8.78
495.5,89.9,42.4,127.1,0,5,2.0,-9.7,56.61
329.8,71.8,24.4,108.2,1,2,2.0,22.3,34.09
656.8,32.6,35.5,91.6,0,5,1.8,20.5,62.92
421.3,22.8,36.7,88.3,0,2,2.2,18.2,35.87
656.5,63.3,48.8,120.5,1,3,2.0,30.4,67.64
574.3,63.6,39.0,89.1,1,5,2.2,-6.6,63.43
627.1,94.1,49.1,94.2,0,1,2.25,-6.1,65.69
317.3,79.3,18.6,105.3,1,3,1.8,20.8,35.09
95.1,33.4,32.3,101.5,1,3,2.0,15.0,8.99
259.6,32.6,34.0,99.1,0,4,2.25,-4.2,24.42
52.3,83.1,28.4,96.8,1,1,2.2,30.5,5.26
68.3,27.8,26.9,90.9,0,5,2.0,25.6,6.11
466.3,33.1,39.1,107.0,0,3,2.25,9.0,42.1
365.8,93.7,23.9,95.7,0,4,2.25,-7.4,41.41
337.4,77.5,20.1,88.0,0,5,2.2,21.2,35.86
365.2,35.6,40.0,105.2,1,3,2.2,26.0,34.7
46.4,59.7,47.6,94.6,1,1,2.2,3.8,4.78
661.8,87.0,47.8,94.8,1,3,2.2,-9.2,75.46
397.9,20.9,29.5,104.6,1,2,2.25,7.5,34.92
249.8,55.4,27.9,88.6,0,3,2.0,-7.2,25.03
636.3,64.9,33.9,89.3,0,5,2.0,-0.1,67.6
671.9,77.3,40.8,106.1,1,4,2.2,18.3,73.96
481.9,56.2,42.2,125.5,0,1,2.0,26.9,44.58
365.5,97.3,35.3,116.0,1,5,1.8,28.7,44.57
227.2,97.0,30.5,105.0,1,2,2.25,19.4,25.02
308.7,11.4,44.8,126.1,0,3,2.25,32.9,25.83
506.6,27.0,32.7,125.6,0,4,2.0,21.2,45.77
655.3,12.2,20.3,124.5,1,5,2.25,-3.6,61.17
294.0,7.6,33.3,94.8,0,4,1.8,31.5,25.64
249.3,45.5,39.9,94.9,0,2,2.25,39.7,22.88
698.8,22.5,37.7,117.9,0,4,2.2,-6.0,63.54
305.9,76.8,27.6,110.9,1,4,2.25,-2.0,34.74
214.7,96.5,25.0,112.1,1,1,2.2,8.2,23.23
133.5,29.3,18.6,126.4,0,5,1.8,-3.7,12.91
178.3,68.1,44.9,122.4,0,1,1.8,36.6,17.73
28.4,57.3,23.6,110.6,0,1,1.8,17.9,2.4
586.2,10.0,23.4,102.6,1,3,1.8,25.5,52.46
568.8,82.9,38.9,88.9,1,2,2.2,18.3,60.43
617.7,77.3,41.0,116.4,0,1,2.2,-5.5,61.98
290.9,65.7,33.7,119.0,1,3,2.0,-9.4,31.27
86.5,24.8,45.5,106.2,1,1,2.0,5.9,7.59
138.4,14.5,29.9,93.4,0,2,2.0,-7.3,11.76
499.2,60.3,49.0,119.5,1,5,1.8,38.5,54.51
252.6,35.0,31.5,118.1,1,4,2.0,21.8,24.26
74.2,11.6,41.2,111.7,0,1,2.0,1.2,6.47
163.6,18.5,29.9,123.0,0,1,2.0,13.6,13.46
616.3,90.8,38.1,129.2,0,4,1.8,14.3,68.81
364.7,98.9,26.3,89.0,0,5,2.0,6.6,41.66
442.6,19.2,46.5,107.9,0,3,2.2,20.6,38.15
442.5,34.4,45.5,122.8,1,5,2.25,15.3,43.57
283.6,98.9,25.9,117.5,0,2,1.8,20.4,30.77
90.6,51.7,29.8,98.1,0,4,2.2,38.4,8.83
572.4,31.8,27.5,105.9,0,5,2.0,11.9,53.26
449.7,95.1,31.9,87.7,1,4,2.2,28.8,51.87
445.1,48.8,21.2,111.6,1,2,2.2,22.0,43.09
290.6,40.8,37.7,111.5,0,4,2.0,-5.8,28.06
180.9,42.2,22.5,124.8,0,2,1.8,2.5,17.31
382.5,5.2,29.3,115.6,0,1,1.8,-9.1,32.01
74.8,63.8,34.0,126.5,1,4,2.25,28.0,7.8
262.1,22.3,30.2,125.6,1,3,2.25,-7.1,24.22
561.1,66.3,24.3,98.5,1,5,1.8,39.4,62.46
97.9,63.4,18.9,89.5,1,3,1.8,-6.3,10.78
41.4,11.1,41.0,85.3,0,2,2.25,-7.3,3.58
576.6,33.2,18.7,85.0,0,4,2.25,-6.0,54.48
251.7,79.9,42.2,95.6,1,2,1.8,1.5,28.02
267.0,47.5,30.2,118.4,0,3,1.8,34.5,25.84
104.0,79.2,20.1,112.4,1,3,1.8,5.3,11.47
622.4,17.9,25.8,125.2,0,4,2.25,-7.7,55.84
492.7,49.2,41.0,106.5,0,2,2.2,7.4,45.25
266.9,10.7,31.8,105.8,0,3,1.8,9.1,22.75
653.1,86.6,45.9,103.5,0,3,2.2,23.6,68.65
682.0,7.2,28.9,105.0,0,4,2.2,20.3,57.35
424.7,86.4,36.9,105.1,0,4,1.8,20.3,46.63
42.9,11.4,36.5,123.4,0,5,1.8,-3.9,3.88
458.6,88.2,38.2,109.5,0,3,1.8,5.6,49.8
176.5,43.9,23.1,104.1,1,5,2.0,33.4,17.96
257.6,86.0,21.2,87.0,1,4,2.0,39.6,28.83
294.6,91.7,23.8,98.0,0,5,1.8,-1.9,34.47
405.9,23.7,35.9,86.2,0,3,2.0,6.6,35.69
410.3,35.3,21.6,127.9,1,3,2.25,10.4,38.51
556.7,33.7,23.9,96.6,0,5,2.25,12.3,52.14
534.2,42.0,33.2,86.8,1,1,2.2,6.7,49.69
479.6,43.8,33.3,97.5,1,3,2.0,29.4,46.78
484.9,61.2,18.7,126.7,1,5,2.0,30.8,51.55
500.4,12.0,41.1,129.5,0,5,2.2,15.7,43.39
594.1,37.9,36.9,118.3,0,5,2.25,11.3,56.16
38.2,29.6,18.5,127.9,0,5,2.2,14.6,3.29
569.7,27.7,25.7,112.5,1,4,2.0,29.6,53.53
88.7,7.5,24.5,123.2,1,3,2.25,-1.4,7.79
